Term,IntClust 1,IntClust 2,IntClust 3,IntClust 4ER+,IntClust 4ER-,IntClust 5,IntClust 6,IntClust 7,IntClust 8,IntClust 9,IntClust 10
HuR (ELAVL1) binds and stabilizes mRNA,0.38692637376568295,0.4296803678153168,0.0002782914119897031,0.02874251025596006,0.14993440448303977,0.0906053773136939,0.8023818129114009,0.30133949995169973,0.36703752932607286,0.05189824330658753,0.2956895381968349
truncated APC mutants destabilize the destruction complex,0.0352757952961894,0.4292712801352114,0.5186346592767805,0.608840576996921,0.42343405133632134,0.5016745396231067,0.3052389076832644,0.05486218946190116,0.08313109288579949,0.20771008000320773,0.24501506784164975
Signaling by SCF-KIT,0.5960777915167791,0.42907044935697763,0.6626217556807047,0.45077797717601886,1.3925649303572571,0.5593360540195557,1.0060142829009935,1.007074540211731,2.433461174867392,0.18869640127719542,1.2763615254902871
Cation-coupled Chloride cotransporters,0.22344554668055372,0.4284265497251201,0.42716422324865044,0.6138429468458437,0.5003212297909403,0.013055762442047505,0.04346261516545239,0.082596887511254,0.7737027447575673,0.17928630066308332,0.0039936297575376345
RNA Polymerase III Transcription,0.28689642270869437,0.4270537970026021,1.153525544920889,2.9523389189354474,1.8264950366181865,0.12570086168008934,1.3742108239718271,0.14016846203837677,0.22922150324803922,1.100456463654487,0.5336144389373197
MHC class II antigen presentation,0.7786700874581921,0.4270409641101649,0.9552625582515615,0.43239208439165294,1.3205662132854206,1.8054592219966572,0.4214886343623166,3.9921920697088886,2.6982700572693807,0.4974928315606306,1.3799168372960584
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.27549740988228427,0.42644085098093565,0.8783304846126675,0.5857590001024099,0.04190865987853238,0.13460827254300664,0.4613274336648153,0.5116331949701044,0.23925161247174237,0.4735284403563008,0.5068119853314432
Nonsense-Mediated Decay (NMD),0.44018655099993503,0.4264388486088771,0.49997508125007406,0.40912254792071057,2.299046406342695,0.2873944890556468,0.9287095207581278,0.42879813985124504,0.27982270840211215,0.3709543480237491,0.5020075372121064
CS/DS degradation,0.7865227588425551,0.4258245911596452,0.296852330908098,0.6749174332134641,0.656416238473519,0.1160398800313282,0.22116380514308553,0.707956489156915,0.21884127363101452,1.1183313599299565,0.025559151127004805
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex,0.09704925814371325,0.4221785511964882,0.5261084033615802,0.5462584823378838,0.49047818614786576,0.4365769578676355,0.2570858159924157,0.06894516599516874,0.09979198422189788,0.1679697830909019,0.17720575742466899
PD-1 signaling,0.727061102123842,0.4218861278934215,0.06271197046813895,1.1154714178916902,1.488935532682584,0.9410974848680496,1.7598857212559986,3.257361868814606,3.3942345514656744,0.04504369286638756,1.399661211217313
Loss of MECP2 binding ability to 5mC-DNA,0.48816774933947416,0.42170349574672233,0.008133627081612624,0.2048260125301297,0.6400205819617887,0.44008509031529025,0.8953407654014136,0.14006772811959284,0.10611261477344107,0.03955617525570053,0.16630255048164713
Fatty acid metabolism,0.16048554081208227,0.4212293160819117,0.9989834571508622,0.7726319251256754,0.4577342540501635,0.7493948765035496,0.8039760975689519,0.4538922746736858,0.2411399249599556,0.8442315050655432,0.5757661689173302
T41 mutants of beta-catenin aren't phosphorylated,0.09016034179278823,0.4209977369868146,0.47852006990170676,0.5663224967575122,0.46860601688132664,0.4431663156998248,0.26398816611277504,0.06620842113013146,0.09290209770046098,0.1839268694392457,0.2350860712198358
RSK activation,0.0352402672203855,0.4202406959437319,0.4958167385309013,0.052702569049563025,0.01796236675401521,0.17020287700054418,0.16983167156017565,0.29004362183956645,0.030685725621416665,0.3598272112450345,0.11324842856487752
RNA Polymerase III Abortive And Retractive Initiation,0.287671091471627,0.41975831449896056,0.9758730202199725,2.872582007051494,1.599412089094121,0.13362982091734135,1.5107901824238266,0.1365381294026223,0.25670070868656875,1.0211591235885271,0.6161952001731914
Sema4D mediated inhibition of cell attachment and migration,0.13845441064771427,0.4195546785387303,0.06242994470573394,0.016969949598195914,0.12405511876526532,0.27422705195812974,0.1892015979974076,0.12718213203076872,0.22244779547969457,0.13305940848095482,0.08099810860516456
Gastrin-CREB signalling pathway via PKC and MAPK,0.1416220963310349,0.4195010919442608,0.9688157814284807,0.20205712306047008,0.8577231143652028,0.04143473613564415,0.14804301468642214,1.208806466155408,2.504002414236987,0.3304925445307174,1.1464695337146065
MTF1 activates gene expression,0.21698318354181445,0.41871456886885255,0.008428527528891977,0.08126774323407575,0.2182474314242167,0.16578807400166146,0.2224009357229336,0.09510511946743239,0.0823236370460158,0.22582075540008573,0.5650557486269828
AKT phosphorylates targets in the cytosol,0.02784384977763423,0.4185408898720002,0.09675572761177954,0.431508035469872,0.29138888328604473,0.10667767778834582,0.41943369007309944,0.031867201614469,0.08267207132033894,0.09006924482858701,0.010365379634384473
ATF4 activates genes in response to endoplasmic reticulum  stress,1.0485613869758383,0.41850293855404164,2.362718701133963,2.223055216405805,0.28836924025589716,0.5214478284229442,0.6746891500270062,1.1455316534013422,0.7756367994499038,1.0289888473607216,5.0
RUNX3 regulates CDKN1A transcription,0.7431250725547249,0.41570945208694804,0.014519090008550145,0.28078992315190604,0.012171470054474979,0.3161535676949068,0.941014621239168,0.2843649261388074,0.03261012170091176,0.1018784260372693,0.16777787162329263
Fructose metabolism,1.7602015720636035,0.4150853713215671,0.06377148920302887,0.07995507918019946,0.349341793982213,0.25119199020878874,0.6956960333086375,0.2914846827216956,0.044791584497103916,0.29183809679971184,0.16978104082492237
tRNA modification in the mitochondrion,2.931015025754351,0.41426571682365526,2.4494067841534557,2.3102580593670523,0.9804769612809593,0.6104324026179859,0.038234649808752644,0.6265169292529711,0.40557560867560766,0.7132611130881448,1.3352373178204109
Receptor-type tyrosine-protein phosphatases,0.21623257570790388,0.41402629296511484,0.10527853196461086,0.1437077339134855,0.2008563001696129,0.10698790994204971,0.34474228915703964,0.13091204205528645,0.026627173069227406,0.9623421837962088,0.012992897430688445
Transport and synthesis of PAPS,0.3484209026780917,0.4140037556946146,0.43265214117112605,0.11067301661310108,0.6109312864481535,0.22720451989116855,0.2958806529558319,0.5206667545372916,0.6925175817970729,0.8129649961263504,0.6617657322560961
RUNX2 regulates genes involved in differentiation of myeloid cells,0.4154386477002358,0.4093344908701292,0.2980055710259535,0.3366940584862124,0.2763420392293385,0.04114315521309998,0.7528299958995384,0.023273118372486048,0.06577081868364967,0.4889278144977637,0.16447059340450468
Defective MUT causes methylmalonic aciduria mut type,0.09808997886641203,0.4076179650001234,0.07157057241787608,0.8664637818434705,0.109848136082713,0.16190123066584725,0.17352241613794345,0.023257308074728682,0.15862912739314414,0.196197273657423,0.08054728614787608
G0 and Early G1,5.022054204786707,0.40750442963771577,5.0,2.3163474110958777,0.8998795525470329,1.09477004049953,1.5809730822464352,3.184673744952739,3.086933046358358,3.263335797043834,5.0
Defective Mismatch Repair Associated With MSH2,0.11668016089080699,0.4074907184921261,0.018526036767714457,0.2641519604041275,0.04813879343381027,0.22928595308569338,0.47826355848223234,0.06763588216248922,0.1212923628289311,0.042116008150568235,0.015697696260682
S45 mutants of beta-catenin aren't phosphorylated,0.09054973909986194,0.4068985189083541,0.47330038216967996,0.5537955333892169,0.46824201054350967,0.4220486073526631,0.20513815492654633,0.07880084175876469,0.09100838748451785,0.15232819974945566,0.22195885252611894
PTK6 Activates STAT3,0.2656201027708077,0.4064723859670362,0.1142322440223531,0.3367028544850583,0.0010620507551830547,0.28674259325423646,0.5125179641908356,0.10472700288777016,0.0625655544192375,0.015770358333520963,0.5201153760578854
NTRK2 activates RAC1,0.14464345729091035,0.4062847863925622,0.146835219193984,0.24843082643412293,0.15228509743315416,0.27445527409656234,0.4523514113958984,0.06858572160287281,0.3964676575710272,0.2723195217643881,0.23073546359215522
Interleukin-1 family signaling,0.5060994712500869,0.4060937470371601,0.7389155626326741,0.33900367831465056,0.7052241119377186,1.1652972598526203,0.3470936389552909,1.880634956822414,1.4223996109035364,0.17288721363999146,1.2735505344428937
Gene expression (Transcription),0.43860474352977574,0.40596498937506426,0.2937840706371144,0.4797800894970837,0.41374732377372764,0.1284399154886991,1.3750348259045007,0.5022625961404509,0.43165964326621853,0.18428609359597048,0.29609649817936035
p53-Dependent G1 DNA Damage Response,4.648066327240198,0.4058783591408408,2.74312437285587,3.8609613945273518,0.6474596466128588,1.7445027960552315,0.4876969885749615,3.5624954649173644,1.7603072532846071,2.0056887945989232,2.7674148692029426
Formation of ATP by chemiosmotic coupling,2.331991092401801,0.4058678272414243,0.5009206952636789,0.7221764148213322,1.900636127476463,0.36101868393105413,1.3673532893872609,0.8611883212237897,0.6338070011679469,0.43029498655904347,0.44091354259676774
MyD88 dependent cascade initiated on endosome,1.1787628854685024,0.40580611758385865,0.6397570361921546,1.0198326492055256,1.2209964614691995,0.15418746158040766,1.189307807275923,0.40308543295535265,0.5440385216752139,1.2164845212154383,0.2610550772960647
Cytosolic sulfonation of small molecules,0.391359840022774,0.4057609241532186,0.5665656938969666,0.3140797766657998,0.3771992016229062,0.5210248280844478,0.42255379454864533,0.11502423670423996,0.102362387123792,0.15610178026402446,0.28678610967077517
Intestinal saccharidase deficiencies,0.07311487248253849,0.4055319804285712,0.8477421313235385,0.8021139171521149,0.24215386161927718,0.281979834680243,0.47594883300173774,0.558895871232528,0.4568647055713002,0.050131295230779,0.5639859081181344
Inactivation of APC/C via direct inhibition of the APC/C complex,1.5687041628471516,0.4053890039009386,1.0456127315503025,1.8480292761419892,0.7362678140759105,0.19946939334798713,1.208713663143525,0.053060173193867737,0.2969999176865918,0.5519671728105261,0.5458531445753722
M Phase,3.5026438879509683,0.4050235730739221,2.4314786738046354,3.2685430490381213,1.3221962072780646,1.361007084030363,1.7129237892485816,4.355369972121714,0.7978886160643353,1.5324014595294733,2.300893312113335
Hedgehog ligand biogenesis,3.2067535319393983,0.40497940028631024,1.0254770996585758,1.872930897701297,0.5684808009703834,1.596108565986036,0.9345548286786187,2.0135369648210606,0.8730359566636795,1.0065231185434063,0.7844980114822291
Activated NTRK3 signals through RAS,0.2981979081377239,0.4049398993853344,0.4867727517758552,0.15150992308986744,0.07198265496722968,0.1980528604593828,0.6553870100919684,0.14706782945189845,0.25348620760594287,0.0448915627716617,0.2509956817792255
Activation of SMO,0.2533153618304741,0.4047589064673024,0.16568988718565805,0.7266158190222697,0.06722926868518253,0.21949234374334395,0.19846020577908363,0.11649787970485902,0.2264896519527725,0.03312123942517672,0.033956504508346266
Translation,1.9694279027340709,0.40472890665064565,0.3495043152529577,1.5131847487571017,2.3897372990158208,1.4220524730225497,0.707519544591128,1.2340197704095375,0.5286050254669096,1.27870672640457,1.0850919050251917
PI-3K cascade:FGFR1,0.19886540411839987,0.4042395886734281,0.38420866813938587,0.39879611599331527,0.011688745724098849,0.15435089910634023,1.7171738366559368,0.3086121631873201,0.15267411107663564,0.09363248087399205,0.11221833371951444
RUNX3 regulates WNT signaling,0.2770635981151759,0.4041455017698786,0.19604783917535118,0.3597456602494661,0.11901845016585565,0.46057082935828814,0.28404502027089273,0.03464347504517987,0.2699039957991014,0.05374118238892992,0.16706720885331966
Suppression of apoptosis,2.24374935358896,0.4040680698275564,0.4270430112845995,0.16467833056428505,0.07760095411537106,0.14526442873051723,0.9282629833512546,0.13857428648695697,0.09494226972874127,0.1550188661844245,0.09560379835531245
Proton-coupled monocarboxylate transport,0.15249055584918958,0.40390152129699103,0.6471215876749816,0.017663668761198112,0.8634213257065768,0.6782710402401764,0.049681338726329405,0.01377713474530981,1.2069968896638499,0.533104055285939,0.10718185321146025
Disorders of transmembrane transporters,0.7934223066441854,0.40383564961300084,0.6909207464208268,1.6951622326949691,0.4067148263604836,1.7641201832447635,0.628464008819206,1.4685085969477942,0.5631156247613829,0.49898607669271233,0.7749504000520245
Signaling by Nuclear Receptors,1.4974073482934107,0.40366065702526654,0.21723446705553656,0.2990398923008962,0.6968235851127179,0.1937188532120509,1.1918632929975197,0.29126352275338846,0.30684327843928144,0.4203529815937815,0.5303615998384706
Synthesis of Dolichyl-phosphate,0.7643410832945469,0.4036592989010218,1.3156333041346175,0.6682717153089971,0.11669632987737004,1.4336292811934497,0.08860754527418827,1.027383231298643,0.35348728596836554,0.25115590237172797,0.21762754626392672
Truncations of AMER1 destabilize the destruction complex,0.035289833291868675,0.40364840319379786,0.6234139871414118,0.6234972709968952,0.40521334968621375,0.4388359030734162,0.313319490705676,0.08901350200382802,0.07852982648105199,0.21344209613116857,0.2446520791754809
IRAK4 deficiency (TLR5),0.4384955416452486,0.4035574980360132,0.2118223928352082,0.036137534416683166,0.2155797242042302,0.1690576645286349,0.47071170866850603,0.4021581573336124,0.047708338760819785,0.08374074259502604,0.0026184699774982187
Vif-mediated degradation of APOBEC3G,4.0827071204486005,0.40343254349573354,2.1852333737385075,2.455729806696032,0.6582494416464411,1.7862667639297902,1.341692431313906,2.2962752878222226,1.7020995480055676,2.279130064227066,3.2771605992119976
Defective MTR causes methylmalonic aciduria and homocystinuria type cblG,0.5179279521829385,0.40334686690644284,0.9223317468716697,0.862528218795423,0.6589289469654294,0.06730073403845946,0.3748787504807928,0.06130264347227895,0.03479618671891056,0.6595884748451654,0.27812769687950273
Activation of NMDA receptors and postsynaptic events,0.14541855882616359,0.40318785552400754,0.3458067780382563,0.5313081197096959,0.18001830009843062,0.1714493699350705,0.6189053328750455,0.4666290114388219,0.23958210558530385,0.4593768072044211,0.14027757171460722
Transport of connexons to the plasma membrane,0.22872289689143063,0.4027695215012836,0.48306555366928683,0.5465793473681058,0.4022291249535215,0.2485068391020594,0.47093383917005266,0.7499392178988737,0.2285299252402952,0.12590067803345048,0.4970667111310327
AXIN missense mutants destabilize the destruction complex,0.03600246282591578,0.401974275505578,0.5859024585132127,0.5555489444090886,0.4282658677211158,0.4764957855525519,0.28744133529497995,0.08996598240381183,0.08228309702515338,0.2269059392597223,0.2143053228902936
Triglyceride metabolism,0.14602198709739467,0.4011285832709512,0.1699070681985048,0.840134570796767,1.374880987026641,0.39677979016949966,0.7592469699021673,2.236193005689518,2.396373937476226,1.0551527748654412,0.3432367855579959
HDL remodeling,0.22787508773774542,0.40109858854731956,0.18387874798982273,0.7204670285289686,0.6136680854738185,0.26893289885765087,0.2076298864618924,0.3469056303869851,0.739566127847688,0.04400230257434067,0.019997379527519295
tRNA processing in the nucleus,1.7654405687178818,0.4003786216136112,4.406854433467992,5.0,1.7884191623382542,1.190442897384707,0.8688536462531632,5.0,0.32470690668412966,1.6771445467879775,5.0
Signaling by VEGF,0.6118992375107216,0.3975859480910549,0.2873532241142889,0.7973582229500839,1.4504704230863328,0.9624308444603008,0.8198097258738369,0.35922055803760944,1.4915810413767048,0.41936142955770284,0.2608683068035117
Oligomerization of connexins into connexons,0.15757789667315977,0.39717845222384657,0.19580937173323432,0.4172593773001225,0.13010681009329597,0.4186126479915464,0.6053145008770703,0.4691445157366242,0.12387291619655301,0.1913945106523091,0.02064310822381937
p75NTR signals via NF-kB,0.1412303487899003,0.397061492196992,0.37212326435595056,0.4734844721606898,0.11939833293542133,0.02240824679799732,0.2687465168950338,0.4522675768932619,0.09096107948876933,0.29103776720423735,0.5491845251426869
Metabolic disorders of biological oxidation enzymes,0.15733741559394968,0.39675488088636895,0.17430836497658364,0.5878716316155536,0.9225708686757983,0.17060485623642735,0.31216974666818126,0.17144282344515183,0.4922489616499911,0.29144326798609776,0.11456406829460136
Hydrolysis of LPE,0.16951795415729176,0.39672962888123764,0.07535484029725822,0.11089462130504257,0.2735465159983563,0.35928457926257296,0.5445650634161805,0.43375239126160053,0.1655761681390179,0.26849075444317755,0.1397881083011513
Regulation of expression of SLITs and ROBOs,0.9715027889781934,0.3964069315478779,0.9303722931750119,0.5725530020477654,1.5971096729465342,0.8361106581370192,0.514152283551361,1.301856654287636,1.1283122610529759,0.5328928900259101,1.1720321312003006
Transcriptional regulation by RUNX2,0.873062145709921,0.3963068416452926,0.5182814316166791,0.7107801547672554,0.3336600089190217,1.7445531251141586,0.9251462671496655,1.2358272115195859,1.6580260743212767,0.40421750731600437,0.641587121325846
NF-kB is activated and signals survival,0.10282497581718285,0.396032164537756,0.05323648619361559,0.13362107114145025,0.21905056396175304,0.19594887459679344,0.05675388857536161,0.06678422762054999,0.04380280576310319,0.13664697183164892,0.2220519907552256
Nuclear signaling by ERBB4,0.9538603943465452,0.39602792448989566,0.6783105292696594,0.34399127462391177,0.7816542530935289,0.39577255638149844,0.24956752626559767,0.1416185243976827,0.6868461271728961,0.7672058969338921,0.17643397113335485
FOXO-mediated transcription of cell cycle genes,0.2560166648057278,0.395983810413227,0.4566487603537198,1.0224453663531967,0.28072002897164644,0.23294113535117258,0.1562380780381255,0.09598140758314387,0.2780429755797151,0.8091022790150346,0.24566156313670973
"AXIN mutants destabilize the destruction complex, activating WNT signaling",0.03470718784702928,0.3958357854971893,0.5678178813747178,0.5604732234709124,0.4909206761694538,0.6130094479626558,0.3018375472299955,0.09971688988981557,0.10502926871741745,0.19639472185189366,0.20868496177771795
Interactions of Tat with host cellular proteins,0.08502259576230276,0.3954547081498019,0.4193644841722535,0.06059838960949778,0.10279170371512375,0.1620699662672446,0.2901501804768911,0.1305531433048228,0.15750693178978176,0.4647116619191615,0.12214922499563051
Regulation of actin dynamics for phagocytic cup formation,0.16458659743999915,0.3952259746513928,0.48564333672661103,0.8310139905388808,1.4946402720018819,1.7637605879128497,1.592751185994946,2.636571383610321,3.9005140349265504,0.18460368949439143,1.1712031595428296
Post-chaperonin tubulin folding pathway,1.0807455471640532,0.39500338270758434,1.3075589274771682,0.8664981473109133,0.676543740467672,0.17720803016463077,1.404150901891138,1.9685240996707463,0.2561063281259885,0.534650607414537,0.866111357223366
Selenocysteine synthesis,0.3512257283375366,0.39498194602090486,0.774427631128504,0.5494966497446213,2.3756654356257196,0.3222489832998404,1.5343534197064428,0.1101898461225875,0.3116729717615935,0.22143113554141464,0.321022402610565
Degradation of AXIN,3.786781526132666,0.39488360402298095,1.6860751521096335,2.4253459372160404,0.7803691813963787,1.5654755710371302,0.9213925630312044,2.23840016518469,1.3145790294269337,1.095592456372438,1.8779543353681927
Interleukin-35 Signalling,0.39971728639339416,0.3946019224933537,0.21201056118148273,0.6169985810182902,0.6300779109592803,0.2536752459585774,1.2222676280073836,0.3967301878782644,0.3326403288391645,0.7525173382403418,0.41013904230302806
TGFBR2 MSI Frameshift Mutants in Cancer,0.1959581767079956,0.3945108043475185,0.12964802919324603,0.24594152637803676,0.3648225116085413,0.04620633765103773,0.4714394001957623,0.6494600509233607,0.6399940984504832,0.21948338670341935,0.08000899007388443
Downstream TCR signaling,1.4252746215215866,0.39435610110310837,0.7124799655130254,0.4794952585360297,1.1671421095183114,1.760323621531204,0.4582289793948699,3.0879485774388136,3.161049576325207,0.49851918419514474,1.9735834145341364
Synthesis of dolichyl-phosphate-glucose,0.926513144188008,0.39320684882345086,0.06289117066733124,0.08415780646406727,0.5155785106386795,0.32268405061331085,0.24523054778014017,0.13937781993222323,0.12327595729440274,0.08765486965749385,0.1440217120746287
Diseases of Immune System,1.0388511200932402,0.39191825634294297,0.06891966965877619,0.6696935164897106,1.4870849215085835,0.12347699918263078,2.348700092772087,1.0554353389422964,0.34583301461246,0.5821828828217077,0.4045835876203138
SUMOylation of immune response proteins,0.107320367020953,0.3898430737422511,0.027764588647336316,1.3007136217392268,0.17688393762007057,0.3783191376248222,0.7220733094799229,0.7393505923405608,0.13273444917531377,0.7046983778436559,0.22929874957270205
Defects in biotin (Btn) metabolism,0.5171859203579762,0.38956982641146803,0.46379959149029854,0.428058353600412,1.1894875732931172,0.11595102893480186,0.2894525863186963,0.276725571326436,0.5300831491937764,0.10831779935130993,0.16989749069255308
TP53 Regulates Transcription of DNA Repair Genes,2.390256711548732,0.38789861114935814,1.1071013059987815,1.8257085961478638,1.1266466726093574,0.34657727205922795,1.5775090999187995,0.18432011766053422,0.21158202793629238,1.3602458100518904,0.49923091731470653
Branched-chain amino acid catabolism,0.17506890206505663,0.3860922572440804,0.4869920757130974,0.14461213517921825,1.4824369041398757,0.4195104033362844,0.14142717567554922,0.3023305511366017,1.2299380189550888,0.7565587150439069,0.24825255255251205
Hydroxycarboxylic acid-binding receptors,0.44913994337041335,0.38606594408078,0.1485024801269318,0.3697487882854838,0.495217857057552,0.3401047275328881,0.05598978163073811,0.12426859195819623,0.0498531230383512,0.2625887563892098,0.01974707511218251
Degradation of DVL,4.220919047482374,0.38421141969230205,1.8045357427012838,2.5138136474094503,0.877995214677982,1.745487776114526,0.973198765781106,2.4680742523130026,1.1311668860023472,1.4697049693487394,2.738232194514133
Nef Mediated CD4 Down-regulation,0.6097514676022922,0.3831431124870973,1.468330521372228,0.28578310984311994,0.07261880415599176,0.4630076434998642,0.17904305710420498,0.10905607960507506,0.32720573048346374,1.8084504112589772,0.13235884591067107
Diseases associated with the TLR signaling cascade,1.1566303790707575,0.38302109781768046,0.09659389358434653,0.6469909993117762,1.5226078090919437,0.1428777579098691,1.8651063712810898,0.8586839577600759,0.35535666872535476,0.4702041672951381,0.30856369392421384
Hh mutants abrogate ligand secretion,5.048119695225634,0.3826388688115615,1.0207113045290195,1.6187418631549877,0.5161179512932959,1.7600341883436146,1.0730389967129896,2.5521421263648087,1.3148425340079901,0.9906824476759752,1.0464178641753827
EML4 and NUDC in mitotic spindle formation,4.533593024310063,0.38244644947839707,3.4690023402168366,5.0,1.2842973730741134,1.7076972929599763,1.45554015246651,5.0,0.8280878413781919,1.9759540134624325,5.0
Noncanonical activation of NOTCH3,0.10552596378028738,0.3818475095984891,0.40998984686697376,1.7321956585134954,2.0955693467973813,0.08463156366493857,0.3770642933897281,0.2742873747673306,1.3211718950443565,0.16850013640946537,0.040946710906686216
Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),0.17114430876748202,0.3813852606261048,0.07907280302301961,0.026933790979719388,0.5699362983325319,0.23379730134139953,0.18811875933134872,0.14686768663045238,0.10615226886321778,0.07071608008895885,0.12854122074601157
Cross-presentation of soluble exogenous antigens (endosomes),4.217760528237544,0.38100779105342397,1.9486234721617695,2.496799812233273,0.30816791578145725,1.7730772067860852,0.5192956314846737,2.832491226841377,2.2521540239456184,1.246024153037098,3.1114703209195884
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE,0.6587180765835642,0.38075207823215695,0.9217024802453934,0.8468191881041107,0.8671848102166185,0.059212360545520586,0.3211380267436918,0.06594005639400895,0.036386048807050556,0.7261450771397052,0.26420611156187
Intra-Golgi traffic,0.5127245841571416,0.38054854127938453,0.3155833074495005,0.39417486119435396,0.8787546394433435,0.23228466180826696,0.5638883417107724,0.12646548681369224,1.3158820064778356,0.35809719428757764,0.5368432273097042
Uptake and actions of bacterial toxins,0.3995110778348016,0.3803892863830855,0.23434677556768763,0.6402920741762709,0.5092429202602566,0.15977300768129155,0.3465026087733111,0.24644747435764472,0.17539381982239874,0.6658198530812,0.025173164491639637
Regulation of PAK-2p34 activity by PS-GAP/RHG10,0.5514499633607921,0.3803867483428135,0.0624592477559493,0.3258002572421794,0.27971242085208214,0.2279890032590368,0.16419138872421726,0.04644985160934829,0.02388113681816987,0.08705237689794879,0.09218997644756863
Insulin effects increased synthesis of Xylulose-5-Phosphate,0.5562651780189222,0.3803338008409524,1.0057783025682965,0.9669735542919691,0.13671373391562913,0.305657254215096,0.04528134235502866,0.5111312708261003,0.4837403311452817,0.689047534196805,0.5724346779772386
Degradation of GLI2 by the proteasome,2.7584739588290312,0.3802101921287243,1.5623658577201602,2.2436976112694618,0.6905266283125537,1.778504687620536,0.8371714809246291,2.091007673466296,1.582189784076155,1.2176633068204195,1.7790232409999094
p53-Dependent G1/S DNA damage checkpoint,4.553796410398349,0.37992335274755734,2.637074423559663,3.9291472562735135,0.6600260128563542,1.6072804329781376,0.5543481329341079,4.133521222505358,1.3615425475956555,1.5445832042896475,1.9300445468414136
Defective CFTR causes cystic fibrosis,5.0,0.3798530031118194,1.7257032333026172,1.9546370935906412,0.5513490639019596,1.7309454411611294,1.67122682652965,2.5547113807402195,1.715851180814466,1.4984832645491688,1.654361651352115
Activation of the phototransduction cascade,0.07533895131092547,0.3798392784323868,0.10594085965868251,0.00032639431063194457,0.45872807317522984,0.2331882988917219,0.2601658652912601,0.11375851937485014,0.11878907848978515,0.05689396309645879,0.11127760889645646
Transport of small molecules,0.16430591948085252,0.3798218632338919,0.14777059537867318,1.1628062404272375,1.4276799510512412,1.6582535319642173,0.5336219599105715,0.5595967957854838,0.6040515575946309,0.08199104510334049,0.11598071271918886
Export of Viral Ribonucleoproteins from Nucleus,1.3188539074470833,0.3797617917361384,5.0,5.0,1.4801322204987755,0.4122227352636542,0.948834468039393,3.0417508491497127,0.25692311939594853,1.573257236832545,3.559849138678867
Interleukin-17 signaling,1.0333308499742149,0.3797512745991989,0.5889542940409537,0.3567908257639991,0.2609657132157395,0.22273738958305228,0.3787391317463053,0.13071843763088575,0.11313220365266155,0.841305009395822,0.08204564091005029
Stimulation of the cell death response by PAK-2p34,0.5817361725717822,0.37952265664986534,0.055380980223585285,0.3370417998071421,0.3239900712296144,0.25441747756841965,0.14828087636360512,0.04532363819635219,0.04982300262941755,0.08858959025937815,0.0882814055745548
Free fatty acid receptors,0.41708800544910873,0.37941208245115315,0.3683838847508395,0.18498438241752285,0.002138593964586805,0.45627480740320353,0.2041697646700529,0.1066472236492495,0.009445342141068905,0.3525435783150653,0.09900158920978502
N-glycan trimming and elongation in the cis-Golgi,0.04821746952488232,0.37931461957411167,0.07351645892756825,0.2784383105756958,0.15532797121676367,0.11701131984834588,0.2081484880793427,0.026335025041896918,0.21002591327311806,0.22129757538323244,0.11536892530931481
TNFR1-induced proapoptotic signaling,0.04452310700701278,0.37926922361185933,0.24827221511621572,0.21010576325201685,0.5968560557643653,0.3768507428621704,0.46807026179223465,1.0425502406630842,0.15648043435281947,0.16198392226076017,0.5327909059448309
Synthesis of PC,0.447740351838471,0.3790399146843654,0.2763340619007119,0.26867378307684836,0.07944814163199264,0.5213160575069457,0.23957807301808023,0.4540799740398966,0.4481017380903245,0.08718831409403917,0.019145347780678768
RAB geranylgeranylation,0.3696779371818614,0.3782853254052975,0.19275714895611193,0.3630902587804814,0.3939353986982129,0.5255109448533586,0.5863207873220114,0.2995480468229665,0.23046443006240222,0.37036165977345803,0.22058221446640128
Regulation of ornithine decarboxylase (ODC),5.0,0.3771486979777144,2.4038318086120265,3.242195709696537,0.617889175250397,1.752213710043432,0.925777682980945,4.383398695721958,1.969832257255538,1.992791327263909,2.9181745382972806
Pentose phosphate pathway disease,0.5783819753522548,0.37661357839993964,1.5241719542915657,0.9367233070123779,0.10407212880544058,0.3039967619993755,0.03784052163685333,0.6210830480150571,0.7283150145296756,0.5909054517718915,1.0352112703504
Ubiquinol biosynthesis,1.073684802576389,0.37651726501060767,2.337251622726224,0.9537764815861639,0.33057192578786754,0.19087146328775467,0.061457566290454464,0.1317999273327075,0.09118789895802719,0.7047094723815507,0.35806782836539786
Downregulation of ERBB4 signaling,0.48486329268235995,0.3764417688159859,0.5863762722832581,0.6698456239521069,1.2828952379126233,0.2277412471946094,1.3170407598743075,0.27355214033745806,0.04445629855086004,1.488905733663129,0.1462672193429415
HCN channels,0.9158384339100314,0.3760862043142333,0.5273388356738383,0.780398127169387,0.35316176561379,0.03762941481809621,0.05145609629872401,0.09065931251608358,0.3284937254427721,0.6130499526197803,0.025590336014156223
Erythrocytes take up oxygen and release carbon dioxide,0.636303406967951,0.3759621058210051,0.5253876025411929,0.8963908800742604,0.13825765808814777,0.32568248778054354,0.07424046331578511,0.7010108384891606,0.4835157729147902,0.35726492258887255,0.4337707007477372
