,Cluster 1 p-values,Cluster 1 q-values,Cluster 10 p-values,Cluster 10 q-values,Cluster 2 p-values,Cluster 2 q-values,Cluster 3 p-values,Cluster 3 q-values,Cluster 4ER+ p-values,Cluster 4ER+ q-values,Cluster 4ER- p-values,Cluster 4ER- q-values,Cluster 5 p-values,Cluster 5 q-values,Cluster 6 p-values,Cluster 6 q-values,Cluster 7 p-values,Cluster 7 q-values,Cluster 8 p-values,Cluster 8 q-values,Cluster 9 p-values,Cluster 9 q-values
MECP2 regulates transcription of neuronal ligands,4.331122749739824,3.868012209462976,5.794163107069049,5.632386583806997,2.845571271943366,1.969671601955562,10.378461308025448,9.74649791761684,17.421516729916,16.65493633091807,6.120729094449712,5.643398389770888,17.83925561434807,16.583144702648656,0.38100956370614525,0.351251939476382,8.006173585754466,7.442947892594351,41.343818887414045,40.03561030712294,1.6759619227228841,1.428080782351934
Dectin-1 mediated noncanonical NF-kB signaling,5.660208246175415,5.109068048881407,11.596308357870369,11.35976523315719,1.0219117998293474,0.7554828040377831,0.9147651926008358,0.823782432009707,10.454868073212117,9.964134123859921,1.0450125003038615,0.9282330148046097,0.723754926094167,0.6409569916283243,3.341291379825646,2.608514309343315,6.5457877244688385,6.089915593115911,0.746311030309509,0.6999481862744494,1.6745593468832274,1.4270486069457344
FGFR1 mutant receptor activation,8.42145319939374,7.620656806430078,2.661831673802731,2.5617165209194632,1.1009518343149298,0.8074694026763211,0.34681949799936523,0.33772066935114986,11.340068026121374,10.803576586208504,6.362112296602688,5.866817072954439,7.667730721409475,6.978334710301079,26.442892831410678,23.42711407502164,11.961575825019544,11.101133106095565,34.531327100633405,33.45755639726668,1.673780439467439,1.4266397843260124
Interleukin-7 signaling,23.578655417273374,22.061187214673936,81.53747424662038,80.4854833175769,2.154976352516974,1.5213578358345536,17.08453693111011,16.21643449896217,0.5866411494777114,0.5549394269915011,3.9210101090294147,3.5823818739138065,5.21102443529453,4.692175326978704,2.7227650161603485,2.1525904630449055,2.692742508330149,2.4630049621836623,3.7091340771057077,3.5045950934699563,1.6691115150829832,1.4223406296377161
Disinhibition of SNARE formation,0.5511632219382095,0.4803603739612166,0.38685754867458244,0.37903982562172434,0.6072148900947851,0.4854047122167414,6.2188047467704965,5.729365267771299,1.7252710527667385,1.5990740985273215,0.8038325095252137,0.721794052633108,0.33964088884041743,0.3297003715006589,0.3979796520200613,0.35884755583265965,1.182594223163472,1.0731505085795219,0.7087656435243646,0.6658836715718681,1.6675569286480028,1.4211554983351002
Regulation of mRNA stability by proteins that bind AU-rich elements,6.914182005685286,6.258238731636133,40.60824203813731,40.02463055119086,1.0340476738555275,0.7637340861372137,4.209643004116189,3.848522002376673,1.3984040967598148,1.2951131017030975,13.21992380006505,12.25141991106019,0.7939980424354205,0.6972973784224534,0.40244319198652784,0.35956122003403124,0.9586566448949781,0.8671571745678188,21.097686112267507,20.38402173283467,1.6627431801058217,1.4167108908962343
SLC-mediated transmembrane transport,0.8097686837221972,0.6907916249980779,1.1704276897914714,1.1124955671105805,1.3269914790709054,0.9624907366800085,27.747654334076795,26.53805555167164,6.620958680738377,6.274961539557872,11.205740740445734,10.381692377419549,4.031565254865159,3.589817766203837,0.8507729942560713,0.6896038759628255,3.9141501739361413,3.61144174340274,48.842189819187325,47.12744105846227,1.6531404870390287,1.4074770254370894
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,1.1829566299269365,1.0085373439927505,82.27354492961058,81.20470944391937,0.6039767321061772,0.4835050814726926,8.004516543921172,7.446619684266123,2.0738432510731934,1.9290533084447277,4.902599157041065,4.50643540639483,1.367181734749374,1.1896222002679586,3.7371461225278813,2.9088880869753035,0.32561193455612103,0.3201511303168072,24.116116436826324,23.305812717178174,1.648042856655442,1.403329674720794
Inactivation of APC/C via direct inhibition of the APC/C complex,8.156624249285882,7.3826409241920405,15.78814930511825,15.49500447126302,4.08244600066771,2.769958622397331,0.935616328062954,0.8410036223116517,18.492953889774974,17.683549337859738,4.841669268199934,4.448104534777188,0.30767431915121707,0.30548196528772886,0.6781053152748318,0.5544211615762712,14.149422591372673,13.068142286227198,24.2929280485364,23.479909979540558,1.648042856655442,1.403329674720794
Ca-dependent events,2.491452274186949,2.171592770629308,0.38087428517763916,0.37390853784068756,0.6072148900947851,0.4854047122167414,4.466442408711262,4.084636808111895,0.48176503783972136,0.45986319639189166,0.4392395383445936,0.4111270468818272,0.8265044683575058,0.7229477685008804,4.764081560649522,3.7097238983269296,16.0415544127841,14.80753103104753,0.33475990268893235,0.3307629768479982,1.6478885291603012,1.403329674720794
Intra-Golgi traffic,3.3423476236896654,2.9477451490756597,42.22091980375145,41.62011439533323,2.15623818877471,1.5213578358345536,12.563419915571636,11.859395020238349,49.92442388588161,47.56185764326791,4.954889243212122,4.55348032637137,1.5422606536237287,1.3402647044213412,1.1675881005557947,0.9324866186001217,2.557269751789389,2.3359790420595177,5.053776176713893,4.799925258745381,1.6432627011652028,1.399071425657417
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,5.496952891626604,4.9531988329378445,5.232791276416707,5.080632740297982,2.1135768239619357,1.492500788466907,0.5100620551878221,0.4755941203581551,0.43426685729287584,0.417618642191206,0.3351856202421531,0.32715464185385207,0.41315477925605426,0.3899295406991489,3.88549626954606,3.023532377501548,16.257311463490364,15.004960700664261,0.9559240800055477,0.892453333278632,1.6426465085179363,1.3988225010928443
Erythrocytes take up carbon dioxide and release oxygen,1.3806545206026042,1.1751082822086474,0.7316532119683327,0.6992751937598299,0.9921972328949239,0.7326741252601163,2.9124646434913997,2.640978870225035,13.67188686187919,13.04803361913725,13.022647658864631,12.076906769083346,13.26319887564685,12.278828583509434,1.3441985286117613,1.0754429496743483,0.7629963823586762,0.6943209303796729,9.3480270312903,8.979141899069004,1.6392599064950006,1.396074356301721
MECP2 regulates transcription factors,8.505315411929892,7.690933779861303,39.55260655456444,38.982432001449,0.43415127304415235,0.37937059573154347,0.37330392861891926,0.3590425490533827,1.7348562790966904,1.6083792252139597,6.9791376789178665,6.4440843015173135,8.166217414235215,7.441585419578058,1.4545965239913738,1.1598035117560719,1.7338409785847402,1.5769000736242846,11.416001534550105,10.992292879016924,1.6387984193264993,1.396074356301721
Cellular response to heat stress,10.065801156862232,9.145191751904948,14.662561777978294,14.383577776513613,1.4642628341040993,1.055939100929727,14.869311659822118,14.087797027811867,0.31216851634743226,0.31112025496014467,0.31169593367347903,0.30769900783254484,2.002454392232474,1.7495754725708457,0.44719570591098856,0.3875853799973109,1.7305971131093356,1.574256892175351,11.416001534550105,10.992292879016924,1.6387984193264993,1.396074356301721
Cholesterol biosynthesis,7.245887970910412,6.556445075450123,1.8024865066286384,1.7232214927184908,0.7607501017346016,0.5765211973413165,2.1457489377754317,1.9344503704923837,25.217918631907278,24.16592770286379,2.7403327940463442,2.4680638023857333,0.9665530566442554,0.8389537941735393,0.7068706650456993,0.5756040678470523,5.74284549947281,5.338258803952203,6.636717898327975,6.332746370980124,1.6369532438325587,1.3948072236380051
APC truncation mutants have impaired AXIN binding,0.9362907801367392,0.7949938414471647,101.87095529765152,100.24434262562701,4.127946607318269,2.7934090883048155,0.5119237367272074,0.47682995470148115,17.220709692649162,16.463807565632255,1.2239067832532131,1.0866498223653784,11.343506390645825,10.45806140275179,3.8205996071953225,2.9741137628351146,0.3536679082693522,0.34301832523021414,0.935771130601928,0.8737520659461158,1.6367995350458524,1.3948072236380051
ECM proteoglycans,7.667539829322955,6.936191806778433,53.24146883145875,52.53104144451633,0.6617902126840951,0.5177536758047465,7.596985459861126,7.061932082460573,6.562641080977975,6.218960182524651,7.030620790882034,6.492686510831752,21.177482260606094,19.69318242125931,0.6200379827935754,0.5097852748395828,0.4532479677564539,0.4237135451443409,3.053910355130646,2.872870117645446,1.6360311199609798,1.394404222526649
DAG and IP3 signaling,0.6151091254641443,0.5311253238295893,10.787147356893902,10.560949312669287,0.3546914349082668,0.32961441767118965,6.195835553010195,5.7083305737881975,12.186649690606568,11.618028965559747,0.33912980513367597,0.3302447566925354,0.7773201763125254,0.6850444868655889,2.856603752720788,2.2456587129516854,7.986869583132531,7.42517309747458,0.5556861288538728,0.5262311495155971,1.6317319635714729,1.3908926419610232
Negative regulation of MAPK pathway,0.5696876829885751,0.4934281792181527,5.011531769360347,4.8629257641499555,1.3286950391900894,0.9633306391143361,2.3797368749204777,2.1467889237340287,24.822263401083173,23.77961249829383,10.930001497246304,10.123737755399894,2.284690609993055,1.9995282639447118,6.575309919150097,5.10975951581615,5.814602984976634,5.4049254400280615,15.504287421780083,14.977059381891486,1.6314251386098277,1.3908926419610232
CHL1 interactions,3.499827892493208,3.095241196972601,20.899101048936313,20.551708209237272,1.1578790100231975,0.8493222093937125,26.00452188081685,24.846075620859075,42.58872949059434,40.89517002893922,24.902710276158373,22.488991511097296,0.6126107519127005,0.5515567865027226,0.6042288716316467,0.4982734848935178,9.926610854936591,9.223643924759639,9.044514656341804,8.681948413728106,1.6314251386098277,1.3908926419610232
IGF1R signaling cascade,2.165337225929287,1.8783179447081204,61.51034840352955,60.70808740413681,0.6499774086674585,0.5112819089290682,32.87352109139965,31.515753731667722,2.953819271197075,2.76281697728358,3.213548867520123,2.9141908449776373,2.5385457599527643,2.2269175204035223,4.667887988779202,3.6298328376790088,30.481322494422475,28.067603729361398,3.3501927013460433,3.1591904074325483,1.6294316135602127,1.3892633051775325
Defective Mismatch Repair Associated With MSH3,1.9224337023496898,1.652120114631376,5.169803490461868,5.019128708713955,2.680766133538368,1.86364446410375,1.4706337150496849,1.3229113204836855,27.146485891116747,26.052393610211308,10.481902510655267,9.706673002548825,6.682045342380887,6.046477827703452,3.2971236973663665,2.5680259103322554,5.279079377388263,4.905270218701282,5.015871913270817,4.763521147284715,1.6242246384371781,1.3844202131775063
Proton/oligopeptide cotransporters,0.4382353162657021,0.3983476962784539,15.559722384888536,15.267809592943,1.0819774500906905,0.7957684200036194,2.757806593505615,2.4936917833775607,3.7381503470286686,3.5098320651580424,0.4588375794106153,0.42826068138614615,3.289231918195027,2.9043892808701774,0.8259127241635756,0.6695725032295909,11.987154193241269,11.120594549507608,3.521159915422676,3.3249250945755033,1.6179588349345333,1.3785179881656675
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),1.0032739741070402,0.8520062987763911,3.120038232426072,3.0111330107591012,1.7543007766490912,1.2490670304666622,0.9969972848599988,0.8952971138600698,14.730572700515635,14.063098807174756,0.7243363552029292,0.6505656518362014,4.299448930739979,3.830829295678356,1.1385575604320715,0.9120068613103656,6.491531705614082,6.042190441420111,5.999610471729736,5.715017422974695,1.617500927816401,1.378423355415771
Fertilization,1.456412106093506,1.2410067045958146,30.373552422524863,29.92243973038791,1.2187305634960446,0.8900346517113744,12.196951333459939,11.503391871804817,0.9596627228875915,0.8893525516303702,8.310114924710955,7.689662561391266,3.524236637530045,3.1183731103288768,0.3034409026153478,0.3018644159938984,6.386111786000629,5.942623635763005,1.6033755722930159,1.4979543731768523,1.6170430979098835,1.378328496263272
Heme biosynthesis,1.1972266125593407,1.0209259035444982,52.846502504252484,52.140353915289346,0.6223969787843667,0.4925914303019169,44.99020874625507,42.84949125325773,7.608756020153424,7.233390202418752,0.4606394364430966,0.4289825143136553,1.3432541704413012,1.1694602186423741,1.2487735887888427,0.9971709647901325,4.321312641809715,3.9974989881880343,7.307989186853256,6.990745923026216,1.6147551064687706,1.3764031724690409
Metabolism of amine-derived hormones,0.4001242211339171,0.3697719388278778,2.6072965525152987,2.509023305678804,1.5537979518745506,1.1212179694541324,0.8741742855621286,0.791122896474617,5.913155551372668,5.591981993917196,1.8433671292843459,1.648446362335005,0.6615807962613506,0.5880727217313327,0.6907047220309589,0.5631054595602428,11.949621644283626,11.090694788964596,4.590621122675498,4.353875620028738,1.6136880376144318,1.3756984686602582
Ketone body metabolism,1.716633219664866,1.4672673103882243,23.376796986316837,23.008401200042417,0.35307477898156436,0.3291863265285484,2.3026770562587737,2.076831380801483,0.9153063368138183,0.8494052844616522,1.2499856424980842,1.1089785232933416,20.303904105397574,18.8955803722232,3.1460130593726507,2.453486403155297,2.535197929691446,2.3149516160125594,7.144687715651884,6.830476944318771,1.6130784726766207,1.3754509666712234
RHO GTPases activate CIT,12.687350093502651,11.590649429489684,2.5465335253357924,2.449309299497025,0.3492954743232916,0.32779319821392217,0.6461534045104241,0.5920329967590985,1.6766098702755616,1.554472257448291,0.8932078193993449,0.8011910238390042,0.8895861659895696,0.77635418891452,0.512002938847337,0.4334912546697087,7.7042229223889285,7.161931136064456,30.894704440817204,29.9183398036043,1.6110983343058376,1.3738325896557215
NRIF signals cell death from the nucleus,0.6600381757938035,0.5681009680411868,38.3586785202884,37.800781660633355,1.6740153340928337,1.200439360137821,2.3714001824900626,2.1391677083713714,3.986466545089165,3.75064483994703,1.3478321217210096,1.1962676957932985,11.29264878455188,10.408809323373262,1.8301130682233977,1.452823568788994,1.4646254155795244,1.3350552833579807,18.27008002917866,17.647876476059206,1.6092718005834088,1.3727286758702315
Regulation of TP53 Activity through Methylation,0.3764741792451865,0.3547925124443555,7.48965612361518,7.301569655900585,1.509859184673001,1.0879200893652312,2.8357070595572,2.5691216518774436,11.36629923537892,10.829086974583722,4.226316334405804,3.867593430873867,0.36629477096943736,0.3520333914039008,1.4070532743519262,1.1232659669818148,4.87825824846801,4.52759122915402,18.04432711468756,17.427356088501785,1.6092718005834088,1.3727286758702315
The canonical retinoid cycle in rods (twilight vision),1.2921326232654033,1.0989564073923723,15.275658608718057,14.99025832091666,1.876129595155745,1.3379626555346429,0.8042709327174375,0.7292576119596141,7.122356864952517,6.761235863213,0.8293480366557269,0.7450271509556909,1.512296558800254,1.3157326022935971,1.9382333838959978,1.5420696332497632,1.2504380923636813,1.1358451161117906,8.508587288877093,8.160728217805413,1.6031922712901352,1.3670100061589188
TRAF6 mediated NF-kB activation,0.4361854811278005,0.39678131401325084,14.764755877017937,14.484176669051209,1.066017161876708,0.7846381475969874,1.547446657281715,1.3940974569986828,8.725119115723494,8.307035545259966,11.471475952912858,10.627423650177048,6.805168487526256,6.165053345098101,1.3942354420811784,1.1148531879687797,1.2837549790617744,1.1683433513292036,1.4281104274250562,1.3321939245915533,1.6018262672624022,1.3660045621202672
RSK activation,1.0540263959213303,0.8964839749618022,1.4240594875648418,1.3579146549750631,1.7318001832940546,1.2338768458350422,31.64579645374926,30.32898770169624,21.24999410240067,20.331125359019683,4.567078374321901,4.187787514286225,5.699248243441118,5.145118055115532,0.4894732872805735,0.4176834059653044,4.11701534651537,3.8040977606992574,11.631785191683507,11.20056865079978,1.5971264552807862,1.3616650110318966
Formation of ATP by chemiosmotic coupling,7.183801252000276,6.499449792131978,69.20879523465017,68.33914451393937,2.9769681681963154,2.058099424815331,15.480616095376941,14.684945427027955,24.72503542586126,23.684688477981485,15.255113706347093,14.071843862664288,24.85366785848337,23.13891909775831,1.014990529000643,0.8174376662255574,10.070606710117413,9.359103004205501,2.237838067387272,2.0974100075775204,1.5966720717390437,1.3615705897833708
Lewis blood group biosynthesis,0.4734977925768995,0.42197866638470743,39.7374018154854,39.1641028281608,0.6455076426827185,0.5073881304052862,34.409953072772126,32.950476817150374,4.044337636908293,3.8052600645076624,0.6698146678832448,0.606828354538296,8.513759727268493,7.763977341374532,0.3312761669205406,0.3200337283828225,5.246977641969574,4.8751447983286,0.8466947899617053,0.7913868111069633,1.5912254825844758,1.3564836648165668
G alpha (12/13) signalling events,4.5791763195269475,4.092314263415561,6.626272761904336,6.452478810105409,1.2322511742504725,0.90050716539975,2.3718236742343333,2.13923360892055,6.651930366608741,6.304537526909701,6.254062098482922,5.763975866598892,0.3148221247334352,0.31103648300365117,1.4183041938210612,1.13209516373399,2.000458083864868,1.8171882401820632,15.447606797135732,14.921786520171526,1.5835284790765745,1.3491460278843241
Rev-mediated nuclear export of HIV RNA,6.966449171916721,6.304778854675081,2.2997947389623254,2.2070007982821673,0.3221707851588307,0.3109283466211125,3.9591836820995514,3.616886622783858,2.0342833980976365,1.8912434691812643,0.9935982638595046,0.8858883818777568,26.85392406598895,24.968479078094912,2.4683236660222203,1.9563355926903603,6.291858301735648,5.854718755314679,2.37400466525317,2.22833706422853,1.5802150768212415,1.3463999571337233
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),7.811575754676852,7.068798270351548,47.55911890484791,46.898408319730834,0.6696595381877135,0.5186884108248195,1.9667558717626348,1.7708499373241398,0.8317583902097605,0.7735869208808148,0.7059374086389553,0.635627237381734,0.7594206367054418,0.6699843269420559,0.5645841273417352,0.46778144519567055,0.6576973255673599,0.6002435008223721,23.04441717801552,22.259087343004754,1.5800645660436932,1.3463999571337233
"Adrenaline,noradrenaline inhibits insulin secretion",1.0316609452367176,0.8777151865056216,12.255104328047434,12.007963672906008,0.6931234098215957,0.5358818510021939,3.4386633334618564,3.1300287654152608,7.855573822807574,7.470222941443557,0.3943016295758201,0.3743527888349103,1.4602907434206893,1.2676600468423422,0.7868984796912065,0.6374070623863605,0.6137961030854647,0.5620411395364573,7.873220253932015,7.542735278929758,1.5785599288985868,1.345253796675832
RHO GTPases activate IQGAPs,2.7699087573763475,2.418771976543432,8.24135628276157,8.043473283534324,2.611731836640526,1.808140684655443,19.287753137807286,18.342092555471066,25.67190919191399,24.610372944964272,6.5127053447888805,6.00410756566008,4.740657867747242,4.248625578169765,0.8634449228698047,0.7001461601176201,3.3302337827029866,3.059920194984673,1.4508547316139637,1.3536305057751963,1.5778079311924345,1.3448599800059853
Interleukin receptor SHC signaling,2.263931474175363,1.9674840047700486,0.6531052280858556,0.6244027582500433,0.765850411930619,0.5805258275303218,2.1448166388073124,1.9338585611394339,5.220564960811667,4.933545679590501,13.097556017104232,12.144359244943352,3.91527645514246,3.48382892312095,0.4366986746785048,0.38234101235591217,7.7025918203863695,7.161029328073584,1.654029537722317,1.5453933123364165,1.569550071085128,1.337317596966437
Role of ABL in ROBO-SLIT signaling,3.1085154392647874,2.7312259398303835,6.361766288115469,6.1923246438562325,1.3524925985456124,0.9786834398586308,2.2426309460753906,2.0234265217090925,0.3462030432335941,0.3409362495817669,9.194537917090772,8.518210602008171,13.868046811923778,12.851822369472654,1.557735503567006,1.2396219098256394,1.7583558723389705,1.5984347685207791,1.0763234054288198,1.002552702062092,1.569550071085128,1.337317596966437
Constitutive Signaling by EGFRvIII,1.1431766747994763,0.9724959584246922,1.780101282516096,1.7015895983384677,0.5299254288055418,0.43453091459485826,3.9418358693270177,3.602104999879035,0.5205773798878655,0.49424844116551636,12.644004499674963,11.721647428448156,3.5523344366206158,3.1445465387787497,0.6699784704752585,0.54784746395527,2.0558596952659047,1.8680960031008407,39.10661814294896,37.876169221570684,1.5662541704817092,1.3345146837566109
Signalling to RAS,0.5824810268243027,0.5043882372704754,96.16707137061933,94.81405044591186,0.40044586455887154,0.35802590805622825,4.997435706922702,4.582085276265793,6.806100103271082,6.453550981414908,0.4379300378653615,0.4102641217446724,2.6538850005868366,2.3312125832366184,1.3289304030224192,1.0640455670155033,0.4529444881186577,0.4237135451443409,15.087574480939221,14.573539454178174,1.5659547483420961,1.3345146837566109
Highly sodium permeable acetylcholine nicotinic receptors,0.6960378838358441,0.5972391747671852,7.133048067175252,6.95105368544269,1.5293631060158628,1.1018560564691509,9.02576729735887,8.441352305128817,1.027323524903077,0.9514733076082487,7.080016831934501,6.536994524862672,11.768612709987265,10.85663767455418,5.4300793322517515,4.201606882434731,1.4026512554034893,1.2761742015207589,26.419552577974226,25.560625722655196,1.5650566870895095,1.3345146837566109
PIP3 activates AKT signaling,2.3899336100050674,2.0783053704558254,8.986356096980863,8.779800262281245,0.44538675014783535,0.3843327847378574,1.950339148466015,1.7564013192774286,8.034008011951654,7.642511351398281,1.191033946586444,1.055782968396208,15.365666527824132,14.258372790313741,0.4113887285025646,0.36525881259424875,1.8888890055281216,1.71634302723709,0.5085571585774452,0.48511096123586855,1.5650566870895095,1.3345146837566109
Vitamin B1 (thiamin) metabolism,2.803566930567277,2.4472289560485536,3.6523167382297994,3.531960527880166,1.1355501874418892,0.8341011907980813,25.79803101947482,24.648539602169972,16.383780137604884,15.647896361227481,1.843582219457835,1.648446362335005,0.8348731632294059,0.7289177764912769,2.6921956075345634,2.12743530330098,7.18922272788338,6.689317815206018,9.464157450864455,9.093309402389002,1.5649070401332061,1.3345146837566109
Degradation of beta-catenin by the destruction complex,5.708382842477574,5.1550020839874895,3.5225809644014925,3.406622710439548,3.5468517994534343,2.411886635345185,44.147499072505894,42.13738057217544,37.66287928681718,36.27034982082604,0.9594888151052234,0.8577886441052944,1.2745836957690977,1.109144793963536,2.1164955989488785,1.6805004391766478,3.173947381308269,2.913280891314299,0.4750892741790103,0.4548426813028968,1.5646077718647504,1.3345146837566109
HDL remodeling,2.6346867782935237,2.2972187938966635,3.8905311935225324,3.767681419488697,0.3065975991374331,0.3036205145475391,5.406368368350747,4.959963521576752,7.228034190036788,6.863533447645891,8.957380157801252,8.291849419746374,0.4224670735257343,0.3963605647605666,1.3070049896648797,1.0482424680071392,11.822229567821346,10.97548322043641,0.3854501322043618,0.37656508376322134,1.5602722238860798,1.330534677739593
Intestinal hexose absorption,0.4966357460648816,0.4399881886825857,0.7001886760206809,0.6696117779962119,2.0110304436522197,1.4311719974158663,0.45582018289982945,0.42904604220932535,2.2897646371761406,2.133424416242156,6.619610839278357,6.107622765946497,0.9312399147693078,0.8092229204382102,1.474066569487893,1.1747975597490885,3.832197183229494,3.5340889298427154,46.347520703731504,44.738282127776415,1.5556456196405484,1.3266182853970687
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,2.0595526931370984,1.7801704390246997,3.5553117372467664,3.4385322517475148,1.6879699865780369,1.208749672760526,16.330835516064713,15.49403370696884,8.408954678536189,8.003836085237028,0.7849304394385338,0.706167790514307,2.632777195486983,2.3140477896205587,0.5677526773990875,0.4696395310058775,1.0338636427408339,0.9362742187145333,15.959668563228611,15.416646256156783,1.5556456196405484,1.3266182853970687
mRNA Editing: C to U Conversion,0.83076472302615,0.7093020293215475,0.9262677221974217,0.8808358420384741,0.45614313460006595,0.3897543848559378,4.2098383560057995,3.848522002376673,11.983140581446708,11.425999674083316,0.8660559307134014,0.7771338832740528,11.461703381379182,10.571405890690736,0.5193081880246674,0.4375225954668688,14.790596915629669,13.664119861746938,44.0892631790845,42.64751569042318,1.5526650704933913,1.3239924071409204
SUMOylation of intracellular receptors,2.9562419778675837,2.5868669477016124,33.9589200153516,33.46231272278422,0.49166397699079567,0.4104850537699879,34.632637316827434,33.151099369143886,0.815215609835052,0.7582395568455135,12.723395041789674,11.793976116075381,2.370192120462001,2.0745726674789173,0.5283406198100624,0.44341322533798444,0.4312731644592093,0.4073847120061934,21.579031589477243,20.848810142095974,1.5505807188016187,1.322467711259935
Rhesus blood group biosynthesis,0.567654706937156,0.49214334199412707,3.597757765188863,3.4787807064647436,0.7757093075058609,0.5856811324648477,1.160121102330105,1.0430675275305576,0.7184750928574463,0.6725779802149052,8.564130349282793,7.929466673603603,5.6795918007905914,5.1269591811279,3.440967868580246,2.675609114500099,1.3305731027669312,1.2107690787369547,1.0351484983662307,0.9655762958199725,1.550431900585953,1.322467711259935
Creatine metabolism,1.8287097063179647,1.569186598683157,0.5580012830551897,0.5361905836054424,0.3459417161942409,0.3268934752403526,3.576795496101746,3.256935992544105,0.36270065388071626,0.3550960814981017,3.987272172730179,3.6435912742768553,1.3883976378150726,1.2065979776949094,1.809851997643161,1.436117070651536,1.643960292153626,1.4990336264017934,1.3437680427223186,1.2522685723951594,1.5495391706130024,1.3219847930993673
Tat-mediated elongation of the HIV-1 transcript,1.2177752345003445,1.0370525798314196,25.41501495788704,25.02300220163193,0.7793760807747996,0.5867453841964525,0.41784991564368024,0.39782988631532334,10.823192945801265,10.315270061108055,0.9141288314870033,0.8189950765047499,1.1313945306719675,0.9798301047442561,2.586108834348096,2.0430865272762673,5.085734462545876,4.722907860711652,5.123388008660114,4.866142674508359,1.5492416622659353,1.3219847930993673
Expression and Processing of Neurotrophins,7.399972559084414,6.697005628907461,1.8250370878233984,1.744261482888012,0.3652404444038916,0.33376391999475397,9.206540494635325,8.612365665116116,2.0953715316534387,1.9494109832437256,0.543842966914652,0.4967805879923969,3.5572430861498723,3.1489193529754997,0.35263680543748366,0.3338770047884554,2.9701604422632184,2.724128153053631,4.5617311187035865,4.327348667511337,1.5484980408207254,1.3215944002071012
Interconversion of polyamines,8.029946510747585,7.265036810447885,34.80867053431666,34.30007275518786,1.2974866180158477,0.9430603384218937,7.122772126894052,6.605992734085164,13.415115127573754,12.801597753639392,9.897330073747032,9.176017543519583,5.300628941507048,4.775510838474143,2.747898922854408,2.170916721348986,0.8196158200842705,0.7426068864783469,33.19589627967803,32.169122138987525,1.548051970411051,1.321501271289345
Loss of proteins required for interphase microtubule organization from the centrosome,5.913085375064432,5.345239484267571,4.9402888567984125,4.792272125059572,4.325112263770442,2.9273816040934935,0.8218676884554139,0.745857707519723,3.727248724162859,3.499991854996291,8.783609989107998,8.130502162444623,8.359967383627954,7.61718989930265,7.579709662877068,5.8259524701248955,9.165410765748245,8.510414699232484,5.103414901556327,4.84692617819159,1.5458227709141599,1.3196247266895444
Signaling by NOTCH1 HD Domain Mutants in Cancer,7.87233297512276,7.121372041743256,55.269064766193225,54.538843318811956,0.4472780493119138,0.38458625841193167,0.8500840549573174,0.7693084500219313,0.9674997112070077,0.8957098298917386,15.574339788101792,14.347436147488168,0.996625691140337,0.8650757043838999,0.31150540055915144,0.3068740049459079,6.021935806083977,5.599443116715394,0.38585321205245465,0.3767543834042392,1.5434470751394278,1.3176013996821374
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,1.6551901617092581,1.412832128610827,17.836081516602352,17.51883825277531,2.3063217954227015,1.5980390769468733,3.4838404929113667,3.170922907095255,0.655447204494784,0.6167057833304244,15.355148299185576,14.164753280401136,3.2054693145705344,2.824671358232722,0.5971112148429325,0.4940857621252145,9.806713532528853,9.1141868763115,2.6203298609939853,2.462338742539858,1.5419633748463244,1.316821580388987
RNA Pol II CTD phosphorylation and interaction with CE,1.457878791061226,1.2421293939163194,3.1802336296013474,3.070520417967543,0.8838891071543531,0.6569854665407289,3.4454711631099535,3.135128453306163,10.195113162212136,9.718410504615873,1.077226307974043,0.9557636142694405,0.9187238079568938,0.7989197839269174,1.4733220033755798,1.1747975597490885,12.200317325084526,11.314872337190492,39.75422213880966,38.48663140942681,1.5419633748463244,1.316821580388987
cGMP effects,10.535303809658773,9.591407060575857,11.717236422409373,11.4792468534552,5.791230672159379,3.9929358599842444,3.96881870650457,3.624675546717659,1.6053986528997217,1.4891668276015477,17.617251270816347,16.16376537888378,9.827509606484984,9.012384854155817,1.9408626554495754,1.5420696332497632,13.828855215502546,12.772117851434599,57.507139495462255,55.30427409571607,1.5379616472506543,1.3137254464617714
RNA Polymerase III Transcription,0.7815024669015093,0.6671820319085806,95.5114576095133,94.17692009049985,2.368212666318017,1.6323288899406143,21.394908561349705,20.35685341024951,0.317749574690725,0.3162812992649911,7.996697572683249,7.400874564783966,1.4625846083216714,1.2693008372113812,0.8802985777419902,0.7119939590545215,2.853485033000737,2.614770431354126,1.7071175804305971,1.5968648724766044,1.5379616465376256,1.3137254464617714
Triglyceride biosynthesis,6.384487223025214,5.778641589967467,16.681048729402395,16.376655352111808,1.4921291153999416,1.0752813801396717,7.264703152799368,6.740986000922926,10.8255801783498,10.316982399221,2.7498175699193688,2.4771564387450695,0.9665530566442554,0.8389537941735393,0.549215582341566,0.45668084458280145,4.677020603963396,4.3356436604196364,58.5097844850508,56.272156979045405,1.5378135538306945,1.3137254464617714
