,PIK3CA,TP53,GATA3,CDH1,MAP3K1,KMT2C,AKT1,CBFB,RB1,BRCA1,BRCA2
AMPK inhibits chREBP transcriptional activation activity,1.6838632936991604,16.854574292564376,4.429248995184182,3.1713438329685104,0.5098756122942427,1.0033865351198639,1.2019181874678533,0.37169734223620854,2.7648054849383636,1.905594747412272,2.703113461635985
Downstream TCR signaling,0.8986962647744154,16.72339975099295,2.662254949186818,0.7231428808454068,0.7615055350599974,0.34181953354924466,0.6352696249114212,0.5654249029714593,0.4697912041468703,0.48259530995043926,0.3603384266615329
Endosomal Sorting Complex Required For Transport (ESCRT),1.4758829280138674,16.580561784262734,6.800337760118474,1.8471040237736545,2.303392373582682,0.30497788314424656,0.8009623289462463,1.756396360195839,1.2637225686878983,2.2130240101595895,1.6982415795953354
Biosynthesis of DHA-derived SPMs,3.7159292487673605,16.579536770014926,4.5758897177008375,0.7996423636952664,1.2400150145266422,0.8923727766321005,0.5469540104445115,0.6097015357302079,2.0707083320343456,2.201382776524039,1.958573613925263
Prefoldin mediated transfer of substrate  to CCT/TriC,15.166342073345662,16.529800872441132,3.728135943957461,8.352225914743448,2.9738705900075235,1.840207520230753,3.266452141108051,6.282001856431537,0.4983618774695312,1.655658259527753,1.7647640360690515
Class B/2 (Secretin family receptors),5.537857066483757,16.439274428524005,1.5258300758798893,2.3702663670624458,2.0230284681896626,0.37692584698813136,0.9883733968004473,2.540359864767307,2.615501958243729,2.956924582562474,2.753974918623808
Heme biosynthesis,2.524265733154702,16.409856593240946,0.40111317549066283,1.3478829689387068,0.70442438330977,0.46935248480808567,0.8410217287863034,0.4034522778679423,2.5122742249735164,2.681067700139971,1.7681272052533468
RAS GTPase cycle mutants,0.5792011476021818,16.407950561743373,0.7639040889716686,0.5067448378488884,0.3469116132334541,0.36117643252513243,0.8106592940120507,0.7791589488112549,1.8207132276158207,2.0698754290270944,1.1558287117119508
Platelet degranulation ,3.378142013343458,16.251504076574932,1.5312812724389262,2.4259827398051197,1.5915165663650785,0.4302354920936924,0.8395360201535292,2.631538533681748,1.7053344135119362,3.3969144215844866,2.8194803231270367
NOTCH3 Intracellular Domain Regulates Transcription,1.7601236059366365,16.226964364089014,0.629004064772415,0.48303791976132565,0.3643282682828547,0.36271229415231343,0.4397218997327875,0.3600867389223121,3.0455371844051444,2.0596968600803187,1.7423014615345724
RNA Polymerase III Transcription,1.0220800480684802,16.155479023860565,0.36852327155115333,0.657627494439481,0.31140744640595225,0.3520640029725974,0.7417866014155953,0.7407530346190074,2.881387430253172,2.941895899175915,2.3203826619800374
RNA Polymerase III Abortive And Retractive Initiation,1.0220800480684802,16.15534979755089,0.36852327155115333,0.657627494439481,0.31140744640595225,0.3520640029725974,0.7417866014155953,0.7407530346190074,2.881387430253172,2.941895899175915,2.3203826619800374
Signaling by FGFR1,0.315365226104041,16.127075708207176,0.36352748193026196,1.4838989396173272,0.5758101097636015,0.45966890350914064,1.7825400339375832,2.927525107919636,4.594685304177708,5.167808271030147,3.539237422294631
Mitochondrial protein import,12.771290898590863,16.109368885476986,0.7306310296007319,4.880355397993333,2.821743894549506,1.5858878843830395,1.2144877993936254,2.649391658648418,0.6247848787908907,0.4202250815681541,0.5629213679375799
Transport of Mature mRNA derived from an Intron-Containing Transcript,5.894610482083162,16.10748195420485,0.6799620335224357,1.6998457927936967,0.5100729198555006,0.3266211490131064,0.7929630550503336,0.43466579182660686,2.602305255951757,2.2820243727942326,1.8242035497237816
Terminal pathway of complement,10.692601770693837,16.105301892539494,1.240343892828827,10.951698963260696,4.825554078812341,0.365231741330255,0.7160752787916412,4.385910766787609,0.419538814051668,1.1242044182457538,1.0500938065559373
Metal ion SLC transporters,0.6993088647735094,16.051923157250446,1.0286010164538366,0.8816130681831561,0.30996044148535434,0.31936838346539126,0.9901758811691286,0.4411087368259587,0.949246630819441,1.3455104773864177,0.6985177314081537
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),5.126675947102624,16.04331693524385,4.94312542205366,0.8868509453759092,1.1227663767995684,0.546410072639065,0.6601364614280885,1.0901402629631627,1.0726384246809264,0.5202131034539214,0.582148937480361
Signaling by WNT in cancer,5.689908263999467,16.012516899918232,5.545904088881346,3.099648887063029,4.648815534802813,0.6576303265631198,2.375341835452465,4.683826965774504,2.202913748454264,2.7411745706185378,2.1731555411899888
Fatty acids,5.64624900089914,15.956092243032947,2.9833026458330654,2.994698914931837,1.7826621987167504,0.4697664224910344,0.3842918028072138,2.324482637837065,0.4490515824378131,1.201344940934411,0.6424320459819985
Deubiquitination,3.0973808362852804,15.90442514779856,0.30697525773235335,4.024714554447333,1.3995005411954793,0.5264272696079225,0.34886490260614644,0.8663213348578023,1.139192621357765,0.9358171137588737,0.5457086699965361
Estrogen-stimulated signaling through PRKCZ,0.986010407207764,15.817430924698344,0.6490360495511129,0.323945514746825,0.3512985348675371,0.39618241289340167,0.6321513590112697,1.0718530967188395,2.5413132279485495,2.52779651050928,1.8650472974110484
G alpha (q) signalling events,1.5136174341583442,15.735890493963154,1.3245031473313846,1.4257498824087447,0.8530181978771059,0.366159150146493,0.5981875526773527,2.216775990454107,2.781446193541282,3.4736199594131176,3.1908733621213865
Defective LARGE causes MDDGA6 and MDDGB6,0.8809501016429467,15.732002363568823,0.8497867217257332,1.6567107886698644,0.33483747349046655,0.5238461904570901,0.5655572354594525,0.47221450761787276,0.7864187691018751,1.4270210877112441,1.2108083276240458
Pyruvate metabolism and Citric Acid (TCA) cycle,3.4946770800322824,15.696023306640777,0.6163043297250399,1.9539892707436155,0.5016650817902816,0.3858520040593753,0.372566317149081,0.4917611220548824,1.9813886712127573,0.9637040634667027,1.1735512110408053
Downstream signaling of activated FGFR1,0.3825817300206856,15.694451416099472,0.3773386015812547,0.3860519283715279,0.6109697944038862,0.365231741330255,1.2956816702788148,1.1609852354945125,3.487807153104857,3.9372515609594756,2.0293326797875557
VEGFA-VEGFR2 Pathway,0.6508509058207436,15.606613856850549,0.43982147954191575,0.619914714283242,0.5891874661149116,0.3134980912849747,0.8705342699165639,1.3808056616850013,3.4348011958616156,4.1838069790768415,3.1136768392625247
TRIF-mediated programmed cell death,0.6006055857508018,15.601590146221337,1.0982343369014604,0.40988233063468454,0.6702611336285992,0.4645810469233062,0.7921901776213953,0.675060425080306,1.6941266884061013,2.085703015000951,2.8508014136122033
Potassium Channels,1.375404903731266,15.49076620620341,0.8800498238562566,0.35102637766694295,0.6654167736042597,0.45060689026851247,0.7936195245764278,0.9621749758799272,1.8030250374077776,2.051916547128023,1.8342177196932061
Uptake and actions of bacterial toxins,1.7048952275796592,15.469984433264052,0.4513202631707175,0.5888363274760562,1.1574320611310376,0.35924533553978844,1.2817759943649982,2.3599413210354756,3.4348011958616156,3.9266388849507097,2.7580279280461615
Signaling by VEGF,0.39672487202894796,15.446351242845115,0.45731309778980106,0.7598513580778197,0.6941191736136304,0.356808289927945,0.9612023757262272,1.7316557157309316,3.4348011958616156,4.324616939244795,3.263596527803534
Interleukin-7 signaling,10.08790516508016,15.372954275748134,0.8539146210095688,8.047592968864477,4.540146896969791,0.706873300073772,0.7275951043444628,5.645416348813637,0.49355686276208155,0.8390259441193393,0.5243151050315137
Regulation of insulin secretion,2.724245196751793,15.298882431069542,1.0340621827758616,1.4195574741280883,1.412993760238093,0.32434988628567263,0.5114975766072303,2.0953638205825627,2.1837260056700774,2.5354923690120397,2.148234865505128
Retrograde transport at the Trans-Golgi-Network,0.35974714750437625,15.276810335733948,0.4518752157919041,0.5874106230771479,0.39476601721106525,0.423775211397722,1.5411072281299287,1.764549043182536,2.986484701494371,3.0558925198218834,3.702535929327085
Activation and oligomerization of BAK protein,2.2334336644848247,15.267285507761773,0.8264940027419918,1.6767141386191404,0.6578939409036231,0.4855712864473491,0.571483906542017,0.6368789325814216,0.9239482439723121,0.5217276954411804,0.5497474967107372
Activated NTRK2 signals through FYN,12.441406462866798,15.258333067441054,1.593852065821056,0.6825198061958939,0.3073577401076165,0.32415869512730905,0.34445578250921266,0.6751985285536282,2.005130236200139,0.9271504700896388,0.9458585152084288
Regulation of pyruvate dehydrogenase (PDH) complex,4.810200803206032,15.191367025281673,0.35614910266213645,4.268075239876695,0.8172853007908121,0.4708416955226316,0.36104073617637616,0.7033716359510835,1.0361995427702737,0.5278639595039517,0.7286887673241048
DNA Repair,6.807717387448389,15.160292190598694,0.5556768318103247,3.8385663290501038,1.7550794249209543,1.2288424578844683,0.6810110209821829,2.526990008687997,0.8809930807975698,0.5118764789511469,0.42598158714371503
Fatty acyl-CoA biosynthesis,2.744496151659462,15.148251782256171,4.463827569904875,1.3354740795434084,1.9171042255597477,0.642042130539961,0.9561589759545388,2.437179164386291,0.7357641565013218,1.7888182839678302,1.3760076104132775
Synthesis of Ketone Bodies,0.36767152136031994,15.141888219344846,2.458890571846344,0.3611998770918548,0.5434138261361626,0.35875149638090964,0.6412407252724928,1.7019799697065436,0.9964228419023868,1.0539931975621541,0.9456212990806971
Creatine metabolism,28.265329746847545,15.097835905716119,2.4051022854117132,5.454232870227498,7.35810032128796,2.1322432866020646,1.7439147820809475,5.001549866230537,1.6011589988478827,3.0810203435157124,2.0457399587259846
O-linked glycosylation of mucins,0.4405261966683279,15.043954746610215,0.39339139636562886,0.3504726969577657,0.8639819727707908,0.36322211104016994,0.48609471131533644,1.424647863499568,2.3273784090054086,2.158197518828582,2.063929126293154
Caspase activation via Death Receptors in the presence of ligand,0.899856445326879,15.04383232523275,0.4364148292529848,0.4801581300027994,0.8158749463790431,0.7239465100144916,1.4613735826855838,1.4457119944862777,3.041039031336375,3.1391358188097915,3.330628020443553
Regulation of PAK-2p34 activity by PS-GAP/RHG10,0.3541422282244596,15.007550189436028,1.2906300530637667,2.1979700708803396,0.38762802780570044,0.977959454984068,1.3986808943101288,8.997558162226808,2.9662351387818724,2.1298603508527556,2.5016659492544453
Signaling by FGFR1 in disease,3.47859704668915,14.982876484274662,0.5189495516530174,1.6760427027060423,0.5690504716983031,0.34199192148391805,0.6949533586244959,0.5050782439474409,1.9005058423947443,2.3307412049352236,1.0523601755199208
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.6074643576457409,14.957009507747147,0.3532229481760533,0.5072634714529884,0.9383268195054667,0.366159150146493,0.6412407252724928,0.6135462144196222,3.0567148221852674,2.7199651748546456,2.087580903858595
Signaling by NOTCH1 PEST Domain Mutants in Cancer,0.6074643576457409,14.957009507747147,0.3532229481760533,0.5072634714529884,0.9383268195054667,0.366159150146493,0.6412407252724928,0.6135462144196222,3.0567148221852674,2.7199651748546456,2.087580903858595
Signaling by NOTCH1 in Cancer,0.6074643576457409,14.957009507747147,0.3532229481760533,0.5072634714529884,0.9383268195054667,0.366159150146493,0.6412407252724928,0.6135462144196222,3.0567148221852674,2.7199651748546456,2.087580903858595
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,0.6074643576457409,14.957009507747147,0.3532229481760533,0.5072634714529884,0.9383268195054667,0.366159150146493,0.6412407252724928,0.6135462144196222,3.0567148221852674,2.7199651748546456,2.087580903858595
Constitutive Signaling by NOTCH1 PEST Domain Mutants,0.6074643576457409,14.956885681566504,0.3532229481760533,0.5072634714529884,0.9383268195054667,0.366159150146493,0.6412407252724928,0.6135462144196222,3.0567148221852674,2.7199651748546456,2.087580903858595
Regulation of TP53 Activity,16.46181601246196,14.933662890358208,6.193253335642086,5.313537450971969,8.078658122961423,1.34417714583698,4.036494223549067,7.314018001214879,1.8027433205413188,3.5054179262826897,4.143753547449056
Inwardly rectifying K+ channels,1.7154690854612504,14.914398001389806,1.4580412524658195,0.8914505275900041,0.5922979024233245,0.7239465100144916,0.5055933564178021,0.40603307353230916,1.6962992610961634,0.956771403423667,1.3106715465326433
Ketone body metabolism,0.39296379063855374,14.856085845517656,2.5796508776613347,0.34282459544102595,0.5207313812554778,0.3387208409134715,0.5918343201271157,1.7022690465343504,0.7680264401808513,0.9402006490736736,0.8548731592734379
Downregulation of ERBB2:ERBB3 signaling,0.8589252042297961,14.845573978933835,1.9460735486249796,0.3182237311682773,0.34832897189237183,1.0294489957657562,0.3749276013814388,0.638158860237588,0.6800259074431587,0.31884251042099704,0.49428544550193665
Adenylate cyclase activating pathway,1.5903557004411224,14.841520491421292,0.9840956333708227,4.135317409492635,1.4160947327494489,1.9335250720223933,0.4387798836730437,2.592216946116283,0.3281961840284828,0.4924328984373365,0.6997539648201276
Cell junction organization,3.983265467710836,14.78475757575571,1.1992664537728808,2.5916375920185475,1.7057528169844427,0.4293134544908219,0.7642468969230929,3.546961654109143,1.307856720540459,1.7121234476504852,1.9048157333066715
Cell-extracellular matrix interactions,5.793036610960816,14.721398698716209,2.443481030114727,0.7008506284543076,2.028098662098813,0.5616886239901265,0.8916323502557751,1.9273592081958204,0.6040210691739367,0.713225097031168,1.1718363581472049
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,3.1261258174200433,14.708299413879935,0.6328788682050507,5.309058932608293,0.36684363062577285,0.4594133998781513,0.3670329083753159,0.5715677646187811,2.0005098512907504,1.0123578464725445,0.45347120592215684
Diseases of Programmed Cell Death,3.1261258174200433,14.708299413879935,0.6328788682050507,5.309058932608293,0.36684363062577285,0.4594133998781513,0.3670329083753159,0.5715677646187811,2.0005098512907504,1.0123578464725445,0.45347120592215684
TP53 Regulates Transcription of Caspase Activators and Caspases,1.013418361567419,14.668256279952443,1.9959360139583555,0.42244191180432694,0.31695460739841724,0.4554827519001474,0.7145585498678231,0.7482593806624882,1.7438385234435232,2.0606049881769386,2.499210179720209
RUNX2 regulates bone development,2.76861211540512,14.621584947500907,0.6169691169223731,0.8864020132872434,1.4501001197237031,0.3112073494659079,1.0549264145811283,2.207493648011487,2.779992156172551,3.599575491662401,3.2043123868509675
Signaling by NTRK3 (TRKC),0.7212716360501928,14.618956061319672,0.6102764992374585,0.8869490262445976,0.623745551037517,0.40444333974599445,0.7776626390437066,0.6077540128470386,1.6541227007123298,2.1967456386242823,1.1276636305804422
DNA Damage Reversal,12.297204897794225,14.60296479954514,3.2103265063261075,1.0833463926637232,2.770795620600422,0.39314296666943965,1.3791026175798289,0.7976504922074144,0.5498745459885603,0.8973788809154629,0.8689593570787054
Trafficking of GluR2-containing AMPA receptors,0.3281857535753864,14.578361067689261,0.9579262283738024,0.6916390761168181,0.4177593485116895,0.7123066105429371,0.7160752787916412,0.3926904416714624,0.4844363372819414,0.307564320285126,0.41799404596053463
FRS-mediated FGFR1 signaling,0.35591815629862683,14.397517300482486,0.37378114178765576,0.3623763142176131,0.574948556106689,0.4305457426112458,1.3875571217725542,1.1780938959302367,3.237850232972331,3.7537849782992425,2.0789401861960815
TRAF3 deficiency - HSE,6.052478956740546,14.388833885811927,3.3477907279283974,0.6661727641548639,1.2037407411768486,0.30497165869031145,0.467598428708437,0.8369122966579332,0.5799496983335161,0.3389656311357851,0.3946120978282506
TNF signaling,2.841989274501449,14.370766701940283,5.618888683545322,1.9998964615512091,3.3819669367529053,0.348594151880505,1.4400629187236251,1.165752765026122,1.25784790108407,1.759953915288996,1.307742445376386
Antagonism of Activin by Follistatin,27.83709847103122,14.31659965756025,1.5245505220250928,1.6544952731586264,3.06423348664309,0.9373161957386281,0.6215762027853192,3.646136816783295,1.2142392852535075,0.5049479737354496,0.4643834083403856
Synthesis of dolichyl-phosphate-glucose,0.5285464167298775,14.282341823394265,0.8737763349982994,2.947737112532015,0.4957065415321201,0.4909719180597586,0.4164598316119477,1.867949475454783,0.6972057269649722,1.5047041021654866,0.9687849048760837
TNFR1-induced NFkappaB signaling pathway,2.4686541579917467,14.273969767667124,5.48073204164549,2.1206730733740495,3.5055187614012677,0.3458701117407805,1.3791026175798289,1.230911770775353,1.291529040540352,1.7579418057247083,1.3754674327775342
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,1.7591295488331127,14.224934714755705,3.8035928310198015,1.1410480795507283,2.5680799707313193,0.4718003277908068,0.39342121560142196,0.6759172589448266,0.43224252476332164,0.5187228551827686,0.4071352828456488
Glycine degradation,2.898679136809247,14.216580239535887,0.36852327155115333,1.7823981342770525,0.3426265913269385,0.34464336712739074,0.8057360290355109,0.5258640508644504,0.8462419877294881,0.5505241319936234,0.7159598090056515
Regulation of gap junction activity,11.952090320709253,14.191221107228289,2.3804902364823213,2.892868969164941,2.588781712589158,1.9631330900997082,1.0779546088385157,4.382620548438621,0.3632906984363188,0.4362465918486834,0.4700510047965194
Bile acid and bile salt metabolism,0.7802020193829746,14.17657233958996,1.8038008437768829,2.1348647108399983,0.31953531985082834,0.49009226395420485,0.3099580879896356,0.9759336685972114,1.2325763518723531,1.4115216898287826,1.4710833762496378
MyD88 deficiency (TLR5),1.806907026468025,14.12005286507399,0.7839192373149266,5.588382929936983,3.139771058364048,0.4429577352071248,0.3905958545682603,2.5358026880136917,0.8266550018681099,0.38122819668117686,0.48599059179951754
Regulation of TNFR1 signaling,2.744916506900766,14.062012907294879,5.712258404840442,2.236612692253564,3.5804971678701603,0.32434988628567263,1.5026755319538387,1.298211607748202,1.271777651665067,1.786267590151831,1.3359258688608997
TRP channels,0.9228562717096362,14.053981580565525,3.6360813343232676,0.44931364977305,1.1849547029996437,1.6230152925011276,0.3979606134999219,0.7976504922074144,0.307384320171578,0.3081267353652468,0.41077748234189404
MASTL Facilitates Mitotic Progression,12.15704379700496,14.036134915878774,0.8590207483728004,3.5799306368952717,3.2920971003869286,1.4082330229053617,0.5231630097294897,2.467427643438155,0.676444523829723,0.49278020179033954,0.5361696520590259
PI Metabolism,0.6808376333178476,14.030564294154702,2.5244575089586667,0.6015613762664255,0.5216756682991763,0.7867141837046763,0.4896522016209477,0.40682217673894533,0.5091044016009575,0.5406846978013325,0.4449335589161789
Binding and entry of HIV virion,0.49548437355110014,13.961702301331302,4.647084991604537,0.4588708183671964,0.6863705602778238,0.5839183253317792,1.04148851680853,0.986568181038372,0.3371983511117756,0.46163221868476745,0.5427806788049462
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),1.8610267613008178,13.89410071152111,2.0263848670926983,0.9929803253658847,0.6638027560992699,0.3806727947206921,0.6486522909621963,1.1433397876780746,1.6662611990220444,1.714978733789026,2.608063672814711
Antigen processing: Ubiquitination & Proteasome degradation,0.5196869040289892,13.850894102439565,0.30697525773235335,1.234593925856235,0.4549906479942422,0.4564218166612109,0.4387798836730437,0.32730679534164736,1.654637931211415,1.6272197008378224,0.9924432060529929
Other semaphorin interactions,0.4051149711310201,13.802080647886722,1.8639971836208422,0.725380600826141,0.317732149736298,0.3134980912849747,0.5059583902904476,0.4706250615349985,0.44970035602346786,0.745416247937866,0.7336407237106204
Sema4D mediated inhibition of cell attachment and migration,0.749034068556275,13.796830164988824,0.3123361224931012,0.3327650090179062,0.5704354303965488,1.0191100979847794,1.7640815078610108,2.4004983500480463,3.7670367458598193,3.208716623730511,3.32293342117021
betaKlotho-mediated ligand binding,0.77969619748322,13.781855641237533,0.5266410996269303,0.5165633219940869,0.8347434061049291,0.4133678988760483,0.4047867924252518,0.9007679688284852,0.5567609999238297,1.9122011872387459,0.4306900367679753
Signaling by FGFR4 in disease,0.8352037160967664,13.75285682460682,0.5988328586619469,0.6175250190402649,0.4194405207113442,0.35812113072168117,0.7600638275260994,0.8942503899527445,1.7725467883245825,2.2518933197076936,0.898498112778096
LDL clearance,0.6465850448962116,13.750582978728623,1.0940879139224104,0.3244888648107897,0.3049491296564252,0.3873700845158481,0.32667049341685434,0.5215238613828539,2.4627993906959134,1.759953915288996,1.502593660140525
TNFR1-induced proapoptotic signaling,2.3345755448668943,13.743993583105784,4.863550282936291,2.45105481164373,2.919331961859524,0.3234009308488343,1.1879616178431822,0.9095810654710904,1.122399017377758,1.1479421405239898,1.0003660554127598
Resolution of AP sites via the single-nucleotide replacement pathway,2.5072724548532213,13.709649089027836,0.7069461551754264,1.0965150573533466,1.611044688336659,0.3782910259032331,1.316627375514559,0.719805508559391,2.3284309835193207,2.956924582562474,3.033977734340074
Transport of nucleotide sugars,9.489736206829406,13.660021323159349,1.0068416832463707,1.0430476845988605,0.7618008373573656,0.3112073494659079,0.3172993917106477,0.6631486847508677,1.1866852522110563,0.321180163659784,0.5326246779449202
VLDL assembly,4.855663678133608,13.61129209982936,3.9845755877436653,4.92168467480528,2.8876179306242675,0.44998617400050983,0.7020670587475583,2.8690536703386478,0.6751300082160682,1.539516973663251,1.3632400489278933
Role of ABL in ROBO-SLIT signaling,1.1133980497592593,13.592400589370927,2.0391976241293497,0.4871093169317129,0.5746831860332688,0.5059710201517632,0.6471662687884523,0.40367497446908407,0.4778052107991868,0.9400665222673271,0.5539943103169506
SHC-mediated cascade:FGFR1,0.43922831356178804,13.518115713633298,0.30572771035082863,0.34282459544102595,0.5256476416912735,0.4909719180597586,1.3560507553481982,1.1639962507073076,3.4401695520702917,3.9426650495822333,2.165859347893182
Fructose catabolism,1.514106310921389,13.501964044664362,0.6121453113931574,3.5465057502287483,1.2344126431707994,0.4909719180597586,0.8061203537764328,2.019174914360458,2.833775933656536,3.786803076513726,3.1571261582202634
Signaling by BMP,6.002295293988286,13.435931689202695,1.6564483074678276,1.4605637085074907,2.2397892691536976,0.6638602083318065,0.9596400164506251,1.6255668322619548,0.4566568994729506,0.7322244688319999,1.136091842074084
Formation of annular gap junctions,2.5911371485632935,13.430488652161584,7.485451722930395,1.996787801648747,2.130285569543658,0.5059710201517632,1.1623787428133237,3.2760693981391937,2.102143316877996,2.338182741716468,1.9022476578967293
Synthesis of active ubiquitin: roles of E1 and E2 enzymes,20.6087674368217,13.334088975582233,4.892262805485264,7.6597969376483395,5.68467230476816,1.0294489957657562,2.6692803072454576,8.005235193681703,1.8633591990114966,3.083569716549837,3.176887742839845
Metabolism of serotonin,7.8921440251847335,13.32574857276105,1.441380454521879,5.693980341760265,1.3722418114326183,0.4043881183155637,0.5557339784116982,1.8225600634267023,0.5813279879024175,0.504331321050845,0.8121365061520643
Metabolism of porphyrins,1.6742954341197196,13.243229103985579,0.5071534704680611,0.7681750969145801,0.8935401998553525,0.3670615277591498,0.8720970705477774,0.3829067388862004,2.515616758017524,2.922979568414292,2.1873538969497557
TP53 Regulates Transcription of Cell Cycle Genes,17.11968879108321,13.214298890884585,6.956574262744148,6.349041019109675,7.502013142434186,2.1300050310185017,3.0877665334572786,9.310902580504028,1.9713775091861974,3.6627358241862904,3.446726049274087
Transport of Mature Transcript to Cytoplasm,4.669916662449883,13.213395853574994,0.8501893387719268,1.1809659294079828,0.4065702703555363,0.3112073494659079,0.8792394906599178,0.6093485740323853,2.8514815138956657,2.5251182387943514,1.9687645466582455
Mitochondrial tRNA aminoacylation,2.209415354262429,13.165239524868705,3.614756267809961,2.7927795994880036,0.9723737880836896,0.3044009690346916,0.6810110209821829,1.4360219595877777,0.5102099606958346,0.5876222548042803,1.6814679132212025
PI3K Cascade,0.41773921691427296,13.161437421042804,5.026104464851418,1.3515366381733709,2.444436045603697,0.31501623936752005,0.7174359337966848,2.481868951193078,2.252614334525419,2.6928059237237267,2.6385749540094685
Ub-specific processing proteases,3.9788604102112948,13.131020476511639,0.33744997098637747,5.90799254215744,2.3103556757055816,0.4939307206784138,0.5189916616870718,1.3926393643744024,0.5270666578017428,0.44630913223185725,0.3414372869265482
Formation of xylulose-5-phosphate,0.30606376800477253,13.093801598176343,0.95778211952804,3.3045988564697395,1.5736022023720122,0.40985391047748804,1.0637322274111178,2.691958026473961,3.777816357943965,4.888460719766677,3.2934630112492123
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,6.356620122380819,13.092902867085508,7.687025601815533,1.720319782466013,4.997157438739695,1.5516556251624267,2.376241519361441,6.436110477649662,0.6392513552438782,0.9886353804045147,1.904908212075636
PI3K events in ERBB2 signaling,1.0495271894535125,13.051802089662567,1.1463673324724684,0.3189503010395487,0.3471014955221244,0.30497165869031145,0.36104073617637616,1.439591708234159,2.0576909912679424,1.1484824760062744,1.3467863292787017
Protein repair,12.131227558365898,13.006050938185515,4.8465269628113825,3.8362124826082353,4.540146896969791,3.3830906610175377,4.235878761582335,10.011992620057127,2.5853528386883875,3.105183267521808,2.484969815669472
Regulated proteolysis of p75NTR,0.7475616814255724,12.99257997673455,0.9158418247214052,0.9825789113122498,0.625956440399914,0.4909719180597586,1.0518611404496998,0.891522104305568,2.613004553605572,4.491168690338879,3.310733406234338
Signaling by MST1,0.4631180488126801,12.911405320763093,2.4281641298486343,1.3649477487750272,1.460039535612458,0.365231741330255,0.3179785170392519,0.8694081153404476,2.769583772631187,2.3164442307351574,1.8918040974249113
Mitochondrial iron-sulfur cluster biogenesis,4.375435521959573,12.867996246278517,4.05593795925367,1.0315058963659982,1.917493512035806,0.4441851646119917,0.38805956028581867,0.8364954170189872,0.45508106667601556,0.6662316041227012,0.7714242830864456
2-LTR circle formation,3.8129831616048606,12.84652713202929,3.8800687454943525,3.762263834083368,2.5278451333964767,2.0436703697241536,1.988519948047018,4.0268649722763135,0.8244679962617997,0.8313572553267001,1.1889986129919066
MET interacts with TNS proteins,1.697632683514648,12.826898017171615,0.7066186722822906,0.6795740684138158,0.8864944610116529,0.32619654681203264,0.5606901546592571,1.428872176717187,0.9516346786137547,0.5876948217583244,1.9388220234698017
MHC class II antigen presentation,1.8788936889610262,12.709465179639475,3.2214403615165863,0.5175809051247036,0.3782450019912848,0.366159150146493,0.4899734460092524,0.35043390892952925,0.5229934547258877,0.5879376253090601,0.552296964307588
Defective ABCA1 causes Tangier disease,0.4826973885104608,12.698745184004547,1.252624283454721,2.4217649264066465,0.644514382685225,0.5664309740879656,1.4532398725410007,1.0729494491478295,0.900270806559561,1.5047041021654866,2.3077472662702343
OAS antiviral response,3.6691597435509054,12.692687271706186,2.4946880860113043,3.468530781099138,6.6157862574500435,0.30497165869031145,0.7486711671118066,1.9986203582403743,0.596230500457716,1.5047041021654866,0.6502089575668668
Post-chaperonin tubulin folding pathway,8.969916941790466,12.691805293496508,1.278224083112358,4.970632885152772,4.007964910514785,2.30266569987177,1.0549264145811283,1.9661322394824428,0.4039349556984397,1.2795535381199858,1.6159345644014014
Vasopressin-like receptors,0.427267869260687,12.686007326533867,0.6875406604905046,0.4655441490803895,0.9878453196577847,0.32990866968945415,1.6794520808783255,1.980572336578596,2.032959698328844,2.4571496086018527,2.5503148738569466
Activated NTRK2 signals through PLCG1,0.39144149278830864,12.66547311881805,6.369553447768238,2.776135130301875,0.7879871037579383,0.30497788314424656,1.1286077095513658,4.239414920668611,0.36697854971990557,2.3307412049352236,1.1076662184370027
Signaling by TGF-beta family members,0.546745101605524,12.645472831499797,0.34185253487705775,0.6182008519356187,1.226862523605179,0.3783524200832869,0.9137351727866738,2.3181430278776314,3.4348011958616156,3.0786943245214773,2.4953728003638243
RUNX3 regulates CDKN1A transcription,0.31509765679296314,12.575221817155498,1.6359963737676635,0.31724585059792,0.39985876663413705,0.35924533553978844,0.7275951043444628,0.4739836502051937,0.7528411816414865,0.31520936978082725,0.41799404596053463
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",11.284866137181952,12.556582932024353,1.3775916674285091,4.3530848252989935,3.655755785608855,0.791682861133889,1.7071772619987362,2.293379054337783,0.4552466231206765,0.9066780873789253,1.791975913726018
Developmental Biology,0.49548437355110014,12.556220515634772,0.4811608879673558,0.3587699619025311,0.6336132799294536,0.4197934908935592,0.4673948055103473,1.37652859529302,2.7349033890921057,2.7523560487858485,1.681557241377998
TNFR1-mediated ceramide production,2.0956385718161665,12.546339513698998,3.74243663983889,2.349815675285546,2.379942495353599,0.36322211104016994,0.9561999746074785,0.5563125254043141,0.8895019412635886,0.7857153872996342,0.7798832967981704
