,cluster 1 qvalues,cluster 10 qvalues,cluster 11 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),17.091114753896832,45.49467922551574,0.3012475178972396,7.2502880224281325,17.42050874366242,18.442221896460428,18.622356385833914,44.00694115877367,15.02062329741384,2.9412249878287593,7.7727866930550045,16.673327937946976
Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,16.968177416548848,51.98168605692261,0.3012475178972396,11.652540441905881,23.594225497721208,17.876895920394304,7.975371683269531,17.78975263579807,15.101651735443896,16.966522796337554,21.59267573914716,19.514872548536687
Diseases of Programmed Cell Death,16.968177416548848,51.98168605692261,0.3012475178972396,11.652540441905881,23.594225497721208,17.876895920394304,7.975371683269531,17.78975263579807,15.101651735443896,16.966522796337554,21.59267573914716,19.514872548536687
Hydroxycarboxylic acid-binding receptors,16.881229353740245,0.5697085965896928,0.3012475178972396,13.802621983245151,27.241109724343897,23.32810480466655,3.6838959213304787,4.934301192159014,14.20328974508368,25.669187718564444,24.91197096667015,14.030168392135447
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,16.805094244725638,42.21454786419546,0.3012475178972396,7.526234562032715,19.602226990075106,27.823401487310278,19.81627672651296,28.062860110169684,4.576482668205927,11.705301057743076,2.7151758770018035,20.13859513285099
Methylation,16.805094244725638,18.70881651850484,0.3012475178972396,9.656367768187787,19.20369986507038,21.189364108831047,11.655054678514084,13.628522145945585,9.870555763711886,10.88746918532169,10.413222017059825,13.798571325071253
Cytochrome c-mediated apoptotic response,16.77987236992288,2.8112043916067364,0.3012475178972396,5.996139098039413,8.30442521281387,6.982214572849429,5.7967527919696815,13.22500136051684,10.913199999255268,18.53521939250697,10.590133235382378,9.712372550565386
Organic anion transport,16.713828839446442,23.356058200525975,0.3012475178972396,12.785729256082252,21.548709492796526,16.916196028568475,11.107315092755682,18.16805653821573,12.575536886935192,22.48706425320458,26.382146836439826,21.728271528699487
Metallothioneins bind metals,16.70907680251661,0.3823150252765755,0.3012475178972396,4.9651854055819955,28.93766089940106,1.9480947195450147,3.722917479590249,15.2302823392426,6.787551345550989,21.13202953939567,48.281729071353695,18.22650253043554
CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,16.68902779031828,37.881528439716426,0.3012475178972396,1.8456401431563607,3.5472421177764697,1.3995054463125876,8.18902836707204,19.085815936420232,2.0332416058976297,0.3841739032330789,2.435006444840535,5.787851314314748
Alanine metabolism,16.63843720560539,0.37942368312685604,0.3012475178972396,14.033814325264167,27.258729769261873,19.428054703494187,10.455066205429723,15.002868430237603,9.575094150836675,18.622813275262164,19.260783454707592,5.074393604973001
Synthesis of 15-eicosatetraenoic acid derivatives,16.55237258513319,4.089833433213391,0.3012475178972396,10.517782130744745,19.821916961779856,15.249595954108978,8.353653942552207,17.099506939189645,10.82319191717242,20.000710178481658,25.301388372468697,12.500855996344786
Neurofascin interactions,16.54764507313861,14.387555500325467,0.3012475178972396,10.035542152804805,6.288668220205946,3.363289439297134,0.732060114128581,5.885496856026316,7.788860934020993,14.115562309320287,14.356562589578704,10.43810615049461
Conjugation of benzoate with glycine,16.527697526410645,17.173698051373606,0.3012475178972396,13.031499086725292,29.55517725802551,22.87304848851084,15.46098527140868,28.718113537415984,13.49304375676056,24.60304643615395,30.437272278531637,21.79439758368891
Antimicrobial peptides,16.45205078124155,5.645637907659782,0.3012475178972396,14.54770722099739,30.649281174542654,10.235349188381083,3.5590682121100503,0.31106238243999285,20.935462504414808,34.99295093895196,34.9046613659668,13.361545871210513
Synthesis of PE,16.36648910931247,1.9122167242822845,0.3012475178972396,7.521554608506731,0.6055771569758728,0.9479644866404632,0.5208459679847431,15.150773096815714,14.651867965244001,14.303444267248276,7.249341067427308,16.166985753234012
DSCAM interactions,16.336570785166042,20.064278926668862,0.3012475178972396,13.608553040372641,27.858653123376776,16.79256423700906,8.3189010401583,17.449882980962414,11.124620960919692,16.164739427381402,24.946025392672773,12.475815241766817
TRAF3 deficiency - HSE,16.24126696980142,32.49284659116585,0.3012475178972396,9.466688872330565,11.457209421558703,10.395006571555657,19.475411535904897,20.13819643484161,9.924198515137451,13.595806798526974,24.23361466446237,16.057332981398343
Late endosomal microautophagy,16.231562028766017,3.760287208096993,0.3012475178972396,8.804374310480105,11.210382536280045,3.009058860881182,2.6629561457590625,14.312464552879177,11.579837880940522,22.85296605695556,25.335715895466382,28.811774601103828
TRKA activation by NGF,16.20211886284268,12.89202504299844,0.3012475178972396,11.527863208207126,20.07854113014511,12.547184673453218,5.5304750205299325,20.645957006275417,14.571350328527265,16.78669614264827,21.42533721502616,14.528713258872909
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,16.20211886284268,48.536677860905485,0.3012475178972396,11.144262986888345,22.358456580072506,14.797465177136372,12.209909761930222,23.110943010279087,11.847268971647036,6.144368853619157,14.177667423281068,16.48014797296758
Olfactory Signaling Pathway,16.12224359377289,19.199550354452832,0.3012475178972396,10.787143103991166,24.353993592012532,21.856819080699836,11.184483099957705,21.188349553905855,13.868218475911092,16.660135435969156,20.426488740708916,11.980243595773471
Activation of Ca-permeable Kainate Receptor,16.097907535801127,4.37132086979149,0.3012475178972396,9.401801429274975,18.223471820716355,16.873367722277006,2.959733427484609,11.23228690735789,13.07099025062488,16.179553742881456,22.873879361420997,12.79945291187933
Ionotropic activity of kainate receptors,16.097907535801127,4.37132086979149,0.3012475178972396,9.401801429274975,18.223471820716355,16.873367722277006,2.959733427484609,11.23228690735789,13.07099025062488,16.179553742881456,22.873879361420997,12.79945291187933
CaMK IV-mediated phosphorylation of CREB,16.0932496162142,44.84952866223289,0.3012475178972396,3.545867198650391,7.963338310554127,3.2175482893832825,11.754897376557071,23.519439455347523,1.6196053864060251,1.0996537501905659,5.829224702195917,8.630742306499636
Signaling by BRAF and RAF fusions,16.013655242445164,49.925320339044504,0.3012475178972396,8.133932062760826,17.692577557125684,15.55570106490423,14.903878515247134,29.231577803405514,9.448543152201525,2.879293848558449,8.775377612838408,13.492602161599294
Diseases of Base Excision Repair,15.994047029480836,30.075397086520265,0.3012475178972396,8.83294903898111,12.698819795448472,18.931129812543382,7.121872316539501,17.662376655037985,13.829259962756256,9.098596762019513,5.641721872879177,17.715520869711835
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,15.989405111826187,52.87991986621225,0.3012475178972396,2.9905452447971204,2.365608858146447,10.81446464873609,15.644202237944459,28.528810790179882,3.979916004639732,2.9288274062043027,0.46960836407711326,26.88812412640758
Activation of caspases through apoptosome-mediated cleavage,15.84549815235897,32.03431453494569,0.3012475178972396,2.014553590832626,6.268648889664633,7.749783606597644,20.962335753844997,36.33894201127559,7.885025365603113,1.7995440153337385,2.19909878487072,17.120132004573478
Fc epsilon receptor (FCERI) signaling,15.835918364164238,41.52649073569369,0.3012475178972396,4.348901028312302,15.771323991110696,24.030078862792404,17.181235755796877,25.097000541285972,6.043816820451602,2.172421779840364,0.4886121127566146,9.04514716726336
Metabolism,15.831301261341647,1.0333360694173863,0.3012475178972396,14.569062187053142,18.91055605084466,6.886600480899787,2.9819978893526757,17.959738705632027,16.1189060450077,29.929023940854734,36.87125836567401,22.533249326323336
ABO blood group biosynthesis,15.782082948334084,8.890423824031252,0.3012475178972396,15.263606880813025,20.689748221386346,11.370832282251722,1.623017819133607,12.97210093074947,18.5438943094752,21.303639857016478,24.82282971815677,12.896835815011453
RUNX2 regulates chondrocyte maturation,15.688479665124905,7.921263831110093,0.3012475178972396,6.886880700867201,0.5340987689750277,0.6547509602794845,0.43381973660287576,6.735177486408769,7.133938281512551,8.966128994517305,8.323747035209387,15.050912688525495
Defects in vitamin and cofactor metabolism,15.678950048808927,12.716467707375724,0.3012475178972396,12.024751050218438,20.230717873995978,6.972845796455853,1.2557037775764173,22.80974324135088,14.664611465440236,31.2072405375881,39.80460275533899,26.436205622447577
Thromboxane signalling through TP receptor,15.654625794315999,30.99911696951998,0.3012475178972396,12.353595636960645,5.140139486422377,3.8028774185718643,6.453074733021605,18.21401239254861,18.679778304314638,14.981065367115631,18.037963794673065,24.31907859254536
Resolution of AP sites via the single-nucleotide replacement pathway,15.645106849649906,13.915624397994941,0.3012475178972396,16.888185812781884,31.549246605695203,12.803977061543877,0.9330984088573997,12.043870466714889,19.83322804545529,29.44975572914104,50.34934274778904,25.98379520536156
PTK6 Regulates Proteins Involved in RNA Processing,15.620810084412508,3.5161052778057833,0.3012475178972396,10.561893971106588,12.980930596842729,4.716124022591758,1.9568591720223982,25.63738791675818,8.869137492978847,28.00490238938777,32.625182069318214,22.390694834756022
5-Phosphoribose 1-diphosphate biosynthesis,15.586691245285081,39.149260170488496,0.3012475178972396,6.91608813243481,25.55741017220995,13.583478056932256,14.027694002515203,19.46398332850082,7.626495596068634,10.81183534129546,26.762529384760256,12.563734861387749
Signaling by WNT in cancer,15.5722758063035,30.117827198182617,0.3012475178972396,5.9039586579865935,2.5010748860477094,1.4514681795839746,6.699655152673193,24.756803272229625,8.250109654961223,11.775050816960796,13.129103621768605,19.929684245662884
ER-Phagosome pathway,15.533300779898411,43.20717861220549,0.3012475178972396,5.523832293587543,12.571244246347897,23.491553245795348,17.77821167752773,18.351895362624298,4.3440000801063725,5.55581122065435,1.037173496423292,11.139907513213654
Choline catabolism,15.504188129067138,16.157072884322154,0.3012475178972396,15.172464779643875,26.492332603061016,15.912893453749493,4.879706202644661,10.772672637689379,12.311514539000491,27.26990000654096,43.08605646745211,20.548082117488054
Carnitine synthesis,15.465302247732312,8.494616852918464,0.3012475178972396,6.975939409452333,14.004788872134478,20.668946043483864,15.473532575259613,19.86325866625909,14.093216715128529,15.677654172723726,4.458925558278527,12.446902068722622
FGFR2c ligand binding and activation,15.436256320810116,16.411032910652075,0.3012475178972396,10.256197108164633,14.761280472387698,18.423146928935207,8.539307644156258,16.590224394446583,14.818090117424441,13.18681201452071,19.533949115650923,14.347656967151586
Toxicity of botulinum toxin type C (BoNT/C),15.4317013880421,10.005669288393452,0.3012475178972396,2.218125113703212,4.691764721070185,9.954738947240815,9.95458363457819,26.830697172589673,12.89748789475785,7.850495986351895,8.327082727430486,9.57311828664813
Formation of RNA Pol II elongation complex ,15.388362528736936,45.15437987483161,0.3012475178972396,8.221495346182534,5.102826983716844,2.8967444066888204,7.475354493713827,23.725852835879,8.930200296298823,15.128239573882933,17.387076765214662,27.499643900514293
RNA Polymerase II Transcription Elongation,15.388362528736936,45.15437987483161,0.3012475178972396,8.221495346182534,5.102826983716844,2.8967444066888204,7.475354493713827,23.725852835879,8.930200296298823,15.128239573882933,17.387076765214662,27.499643900514293
Antigen processing-Cross presentation,15.359392400047959,43.21745718586034,0.3012475178972396,5.475910503085314,11.621523581809871,22.938474103245387,17.713540036373626,18.552657564286335,4.186534852884065,4.714874179947278,0.6880150467159729,10.574609440878971
Tandem pore domain potassium channels,15.345087459198052,21.64311179105865,0.3012475178972396,6.461109598416409,11.651827112054246,7.822570086300335,6.327888935744823,15.176930358317803,9.458948281790455,5.584826648976263,6.404150690081033,15.19974103805424
Signaling by NTRK1 (TRKA),15.29666534033121,7.192531703045267,0.3012475178972396,11.831864876701609,14.085844002053616,8.660186347568574,5.991766938361322,12.898719494144395,13.544460556420706,26.848270251474343,23.09622775082794,21.549068736161722
ADP signalling through P2Y purinoceptor 1,15.272653353535539,24.72349425077657,0.3012475178972396,10.065824502029736,3.1815097498431304,2.181754597890285,4.6643288971592725,14.556520542508855,15.905280791373457,11.246396973973102,13.705726159089389,20.015651663880025
VEGFR2 mediated cell proliferation,15.238934583940813,1.7752079397423115,0.3012475178972396,10.706202129546005,14.607439839005073,2.598504500846665,1.0060587057596806,15.154278853487343,13.201644022310694,30.7164693317178,34.4041938025451,20.251056268540903
Signaling by the B Cell Receptor (BCR),15.229549094193423,44.17733059509994,0.3012475178972396,5.079396505515055,16.578839389120557,25.31576426248056,19.774143192701498,25.632766348505296,5.711975242325924,3.1714337829658397,0.4694656224112536,9.254736188054524
mRNA decay by 5' to 3' exoribonuclease,15.215307680254812,54.06022248337911,0.3012475178972396,9.932668903848883,15.854417568569497,12.600577920722314,13.762136067059524,33.44262560822707,17.804219292946513,19.43984352428936,16.734641564914376,26.1660529442772
Transcriptional Regulation by E2F6,15.114130823008962,24.43942391814522,0.3012475178972396,10.776063931750528,11.750791616397422,17.16904080678244,9.193014534801568,13.027081263378694,9.75057057585959,11.194962106903176,9.509179849307392,9.20487154655757
trans-Golgi Network Vesicle Budding,15.114130823008962,22.38535996425774,0.3012475178972396,9.872580162657714,16.150548283164714,9.563240751202061,8.988851152910193,19.945610811043615,9.188204088011947,27.513885683123995,30.79357648641858,23.648600090028822
RUNX1 regulates transcription of genes involved in BCR signaling,15.032275157558395,32.55141787945975,0.3012475178972396,9.860654406462569,11.534788004478878,19.74322742697877,19.12893776655937,31.512884304351925,13.007835597865833,16.735626564330303,11.208791259929534,32.16641961566835
GRB2 events in ERBB2 signaling,15.00365781183105,0.6824680078218873,0.3012475178972396,12.179996837697677,17.290031982744136,6.3115014040989665,1.5276798836866345,12.51777004977249,13.365130298107246,25.559931868597054,28.929110635033656,15.446985826281145
SLIT2:ROBO1 increases RHOA activity,14.975069017444897,12.35354874582387,0.3012475178972396,10.70015260611781,7.519379629361436,2.0028644275657737,0.8973569585765386,10.470580540260347,9.875718645093999,10.709717830467428,20.056902333229612,11.31297261644493
Signaling by Retinoic Acid,14.960953299998353,6.114730017298726,0.3012475178972396,8.275346751536615,18.769719876157353,6.107223184088816,2.6440423584237815,21.265501326182708,15.683784184623729,23.030961965907004,31.83123635837233,21.427330988769693
CD28 dependent Vav1 pathway,14.956473409162331,25.280052400217983,0.3012475178972396,7.679913055645394,7.0467179446641115,17.13103172800234,17.662231018568335,18.022171978709455,4.089047204761983,3.4071725714272274,1.5102017305445539,9.126173287706944
RHO GTPases Activate WASPs and WAVEs,14.95199405925299,41.98552274588272,0.3012475178972396,6.562242086020818,22.107600046730905,19.713617501736397,19.03759219525517,25.528156017942976,8.418160518292414,3.11305175446612,5.591984554856418,9.82570561709272
Inflammasomes,14.947850225216573,0.5911617082901462,0.3012475178972396,6.28490289422032,3.2843165289095944,0.8083610451157555,3.9487240388219074,8.104484071922025,16.598248024905697,13.431164068022438,21.85498509126182,18.282436489840453
"Transport of vitamins, nucleosides, and related molecules",14.947850225216573,6.7356885077036575,0.3012475178972396,8.112760624514662,9.508584775188812,10.684235267989044,5.714097937979127,15.762665316261783,9.20902665646454,2.4143397984818473,2.116269071148372,7.268528646356083
HHAT G278V abrogates palmitoylation of Hh-Np,14.943371700180652,1.2995975321679873,0.3012475178972396,15.719740578733177,39.34308565072423,12.713562575444522,0.6334297051950106,10.30500678564722,11.550359710445873,24.08417158638142,53.10485130517174,11.428419973596686
TGF-beta receptor signaling activates SMADs,14.833222476965204,0.5218082228940415,0.3012475178972396,9.788918608834905,11.698867953661688,11.500058578485355,6.597646479480972,16.704458741476707,9.611959886378578,24.734429524204884,20.624060901718025,21.145228323268057
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,14.82396940712635,20.465698687293752,0.3012475178972396,10.505447818241668,11.506194645390353,14.03050686611727,10.643770969034643,14.728179897175599,16.577048075279396,14.339641846785318,14.705705204493965,12.659846906734687
Sodium/Proton exchangers,14.776415006878747,4.120403986782833,0.3012475178972396,9.987122077331657,24.530768327704447,7.9708050719135635,3.3568073900404305,25.857788178484807,12.85403596308554,26.363091127740688,36.05726761461026,19.551468161635626
Beta oxidation of palmitoyl-CoA to myristoyl-CoA,14.762397794365059,5.580828329646938,0.3012475178972396,5.21215544325812,3.376557296986792,1.909019749957794,2.9052188182114165,5.8602732449786625,10.486132999588008,2.559173608806162,3.973891417826693,7.181079174674916
Defective AMN causes hereditary megaloblastic anemia 1,14.743941069926757,14.010382976401424,0.3012475178972396,11.554148762601606,16.534117367649284,18.600440771631625,5.264810891247173,19.44290929421623,10.902305717045628,16.763520918298862,20.629966078867096,17.89750642870224
Defective CUBN causes hereditary megaloblastic anemia 1,14.743941069926757,14.010382976401424,0.3012475178972396,11.554148762601606,16.534117367649284,18.600440771631625,5.264810891247173,19.44290929421623,10.902305717045628,16.763520918298862,20.629966078867096,17.89750642870224
GP1b-IX-V activation signalling,14.677443144084844,15.106198331886064,0.3012475178972396,13.860429003839151,42.64598194579438,30.09902279395868,13.945140231793035,30.189936526165145,17.459865194949966,23.455880395166464,32.39987687574173,16.253118594179757
Signaling by FGFR3 point mutants in cancer,14.649182023248681,0.3159866453436321,0.3012475178972396,11.931120994074263,13.682050297223203,5.245766908698483,2.2882270292400784,9.526075696760367,12.996227453187966,25.786914841127878,21.538719087520754,17.02240677301866
Signaling by FGFR3 in disease,14.639989572314395,0.314844704893404,0.3012475178972396,11.918307294765823,13.669757837649962,5.237501910586916,2.280939193665565,9.520366248378942,12.996227453187966,25.782334094053557,21.526297629273852,17.027018565258594
Adherens junctions interactions,14.559489609472017,41.52142431100937,0.3012475178972396,7.07075923088204,3.896888253243134,0.9418139033777072,5.012583914648926,27.282045100079557,7.755337141239887,10.297119949446977,16.394830945473156,23.736601222967558
Sulfide oxidation to sulfate,14.531347728353895,1.3126899319846612,0.3012475178972396,9.33715126795983,19.212236184065596,6.737664102474262,0.8389172589052916,26.59358236624427,9.27101315227564,24.856717540684954,36.7749881786866,18.787578224518665
Interferon Signaling,14.432247916972582,38.27598036577543,0.3012475178972396,8.06339623468918,19.836503149218583,27.455395056329472,20.17009142561404,21.704141492006627,6.259253884511471,7.511553912653529,1.9640300270019913,12.322248986327532
MyD88 deficiency (TLR5),14.328791361935613,18.67935877788019,0.3012475178972396,7.101010256718163,6.6949587438655245,19.086778596693364,15.057946468537573,17.864042576888977,4.956485668701978,8.45620561013248,0.3888875542030998,4.963150912739323
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,14.29750230129735,56.727542944299216,0.3012475178972396,4.280880541869427,11.986900977392965,21.690930917999363,20.263878165730283,28.246157040835026,9.724949962687624,5.460250426088888,2.6422991362165673,15.511461279982106
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,14.29750230129735,56.727542944299216,0.3012475178972396,4.280880541869427,11.986900977392965,21.690930917999363,20.263878165730283,28.246157040835026,9.724949962687624,5.460250426088888,2.6422991362165673,15.511461279982106
Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,14.29750230129735,56.727542944299216,0.3012475178972396,4.280880541869427,11.986900977392965,21.690930917999363,20.263878165730283,28.246157040835026,9.724949962687624,5.460250426088888,2.6422991362165673,15.511461279982106
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,14.29750230129735,56.727542944299216,0.3012475178972396,4.280880541869427,11.986900977392965,21.690930917999363,20.263878165730283,28.246157040835026,9.724949962687624,5.460250426088888,2.6422991362165673,15.511461279982106
Diseases of Cellular Senescence,14.29750230129735,56.727542944299216,0.3012475178972396,4.280880541869427,11.986900977392965,21.690930917999363,20.263878165730283,28.246157040835026,9.724949962687624,5.460250426088888,2.6422991362165673,15.511461279982106
Signalling to STAT3,14.288427311132697,5.842672266287403,0.3012475178972396,7.055969585967276,8.920438081572177,7.22803787000671,3.4024654572217443,15.101387366323074,10.929888723294944,8.195283723395287,5.404156409732747,8.440034040481772
Uptake and actions of bacterial toxins,14.171795290980077,7.074437202304344,0.3012475178972396,8.53028784792952,17.51095485972415,7.660578058299795,3.4493124496381546,9.573562115491814,9.389991737984314,21.374462817939044,30.94557924076215,15.278793229773575
p75NTR negatively regulates cell cycle via SC1,14.171795290980077,40.22486232200092,0.3012475178972396,16.62058402962794,37.15324960479306,32.26178068332966,18.922077568681082,34.310805244037724,11.703456994240913,15.918944582399286,27.856088940715722,12.583978614723996
MTF1 activates gene expression,14.167443180963645,5.728517626911192,0.3012475178972396,10.023858247055774,12.50077780525416,8.95342459142059,4.1581678232818735,7.401345091791869,7.645342943922827,11.301548948905308,10.071687834271726,12.384973104293032
SHC1 events in EGFR signaling,14.106988640573169,2.807412078553432,0.3012475178972396,12.070962301530582,20.715057936028973,7.1825799538686095,0.8119127360271308,10.92542727152652,14.255729341476044,27.350121815914633,32.519870006205906,14.638051109142598
Formation of apoptosome,14.074972102292941,0.5710252578637828,0.3012475178972396,5.515707853916249,5.954326630974076,4.783633596166093,2.9819978893526757,8.012826629760372,9.596380524812286,18.451357207633865,9.1826605327249,7.3658539578821065
Regulation of the apoptosome activity,14.074972102292941,0.5710252578637828,0.3012475178972396,5.515707853916249,5.954326630974076,4.783633596166093,2.9819978893526757,8.012826629760372,9.596380524812286,18.451357207633865,9.1826605327249,7.3658539578821065
Proline catabolism,14.056647225423951,32.719701824380664,0.3012475178972396,10.053775126743218,12.242263086191121,16.535238260037932,8.41418034383239,0.6915575276497365,8.624046548873151,11.653071660738926,12.879166715964416,18.688739442663056
Apoptotic cleavage of cellular proteins,14.010398542581209,10.20461364742422,0.3012475178972396,12.051252965717648,19.80068704445985,6.971154466454802,0.9667547352913739,9.697022209458481,8.418160518292414,24.885986498262774,33.151745135648774,14.90025944884085
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,13.973522492991995,48.86364186194964,0.3012475178972396,8.685491942977611,13.391408111624022,10.698904140010136,9.932880525484459,15.824258006937947,10.076596658359716,4.378130854688669,8.579753414729865,14.424695775477954
Synthesis of PS,13.945980698722758,27.865346725016057,0.3012475178972396,8.641652287916209,1.2578331036241668,14.7685960212969,10.526624925556158,10.492373791172945,17.52481847660718,18.438994019966806,3.154619503274379,38.610512173569276
Nucleotide-like (purinergic) receptors,13.923105508535988,12.789105071420874,0.3012475178972396,4.68079139704762,4.163888622726682,0.3900057125332973,0.34212823542717613,12.572640379587737,11.380577035546427,10.909417366620865,19.632897912397148,18.80812972985111
Phase 3 - rapid repolarisation,13.909520602348309,7.680238659373323,0.3012475178972396,14.202495338227713,26.980864052088556,22.01954868873344,10.43239758331572,16.007495138933702,13.989808596074422,23.693338526717934,33.8398176618462,16.62527725330839
Energy dependent regulation of mTOR by LKB1-AMPK,13.86815499474464,8.873051731680214,0.3012475178972396,14.5548239233305,26.769974688523657,16.801244022328834,1.5960142216130606,5.789016725965509,15.849754981009053,15.154365018345894,26.846364348579733,11.416632534991354
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",13.799138185471145,4.570349816013524,0.3012475178972396,13.88164594810799,20.12764363097177,11.068968227149073,2.211280985598949,11.238231294916464,15.663199729628472,27.72053823532376,31.37541739495845,15.82788750097952
Transcription of the HIV genome,13.776715838647023,43.91908296200171,0.3012475178972396,7.275107336170913,4.638051779554392,2.8682616454062173,8.479743323796358,23.90777102095893,8.614455139592607,13.268214550098621,15.373640148041616,26.659442143873182
GRB2 events in EGFR signaling,13.776715838647023,3.3218470589578666,0.3012475178972396,11.937530351496562,20.67446190405796,7.340520295546018,0.7736877555925067,10.498392879127929,14.197397018077883,27.244914183692966,32.570757432805664,14.18133609714839
ATP sensitive Potassium channels,13.707938090793292,2.5228679551609106,0.3012475178972396,18.08665331433318,28.5349312511881,11.889681834192087,1.14440493119509,11.520095733100172,12.043288710889675,31.768749876823936,39.79203105053338,14.456282672055107
Negative regulation of TCF-dependent signaling by WNT ligand antagonists,13.680672509034213,3.435245752361877,0.3012475178972396,6.44703271774086,25.005246302729898,19.766889906716496,9.564943031077327,15.612958496572164,10.016985899736426,10.81183534129546,15.439781461080822,11.182807110312279
RNA Polymerase II Transcription,13.658027165209624,21.00480851035999,0.3012475178972396,7.096170421218301,7.803182798471193,11.694452132949136,7.172717821786922,10.176149271290083,9.473447095569327,3.0541586354161865,3.266248359253302,4.545963470990352
Pentose phosphate pathway,13.653760404698623,53.65081072824456,0.3012475178972396,10.029699346356258,10.002726148563628,9.834257335661999,16.4210989812514,25.932343646987146,9.043463677369543,2.9552388474191997,4.103783719926691,10.486951481608594
NOD1/2 Signaling Pathway,13.521273164993667,53.39636702112677,0.3012475178972396,3.758497573915928,11.14143968005576,19.4697567992482,20.99270549697213,26.44181733927648,2.736961870703433,2.6993258693816258,2.2217319483779905,12.73168428782995
Nuclear Events (kinase and transcription factor activation),13.512462956518387,3.713944553661447,0.3012475178972396,10.393034489479202,9.487505443237744,2.092970686814953,1.1370007059219287,5.415521438052844,11.02685814800776,20.31481133304469,18.3542039166632,18.07936820897832
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,13.499091162771967,7.1343399070089415,0.3012475178972396,13.010591645664281,25.022531082244534,9.37651223820677,0.6334297051950106,9.434176154250702,11.061111207814523,28.602427994177766,41.47685629207741,18.018641380651133
Plasmalogen biosynthesis,13.46748574035717,41.53717205025423,0.3012475178972396,12.233766886532567,27.48006715395637,9.067404854230777,2.1499209588806365,14.844359852049266,8.452875732933212,5.500264113125251,38.534001924857584,11.85334025227416
Toxicity of botulinum toxin type B (BoNT/B),13.422263963673307,23.368231313810984,0.3012475178972396,7.290458141009706,6.981499256307753,9.959225197522002,13.736913697342949,23.229437634269132,5.5648579350628005,10.980160807799901,3.909691945767771,15.511461279982106
Scavenging by Class A Receptors,13.381664810271515,18.000530136960247,0.3012475178972396,12.717438948914245,35.89346717975234,26.636310351864807,17.181235755796877,32.52885266841241,12.593886211430995,17.123204305908136,19.570050920220872,16.09969195999692
EGFR interacts with phospholipase C-gamma,13.354742252074672,10.000585122926354,0.3012475178972396,11.911902953927424,43.97709926042388,16.458413092623903,0.8562348923307156,4.480021953603858,12.121579883556143,35.57677208431799,53.991890666574875,15.17199236292421
Mucopolysaccharidoses,13.327848214425986,49.280994365866896,0.3012475178972396,14.702006222988402,15.829602177405416,10.933901698297875,5.307972408474015,29.488472487389814,11.626603003681739,8.138343956649452,11.483631284484119,13.640378373128067
Reversal of alkylation damage by DNA dioxygenases,13.251212185607326,34.658669210776594,0.3012475178972396,6.882121437570684,4.095066082392648,0.8908357020638273,5.677175010046148,24.624504937931476,12.939945910365516,6.349845194442177,16.543552538184336,24.201839964960485
Non-integrin membrane-ECM interactions,13.19283964131268,6.538989673767417,0.3012475178972396,5.397651441551116,0.39494053953231506,0.5246720347214037,1.903583579151511,1.7589675173094523,4.258146554550641,8.899996204198107,9.311477740246014,12.388861818917482
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",13.148103733955388,35.33583539019172,0.3012475178972396,4.294901906103892,4.625235814426014,9.667710668602888,12.758998074251405,18.607284389125567,6.024153802227763,3.9048254816378383,2.920551066055372,9.34067965050078
Glutathione conjugation,13.121429207733845,45.2780907308797,0.3012475178972396,3.3265981604361285,9.721352931478727,5.6516746078043605,11.102181455671813,27.574850576091418,8.633953510789818,2.0224885905456236,7.454432060513665,7.663452593786204
Glucocorticoid biosynthesis,13.063357065308388,0.9908846086867356,0.3012475178972396,15.559557391421235,41.0255890067039,15.204173501634623,0.8985653450236822,19.689222805162903,12.643122234958193,34.76815244577035,47.56711361081123,14.973162917306045
Elevation of cytosolic Ca2+ levels,13.041255368889072,45.1212050255032,0.3012475178972396,2.810878987226778,2.522574790502482,8.34767005773363,24.65681538507334,30.91461347174364,5.27837968090431,6.163112504020497,3.5779718772425366,13.35749508611176
Beta oxidation of butanoyl-CoA to acetyl-CoA,12.93868678078057,27.107149545050074,0.3012475178972396,9.81268533127487,15.406406927944014,19.239233520511945,15.837318201492053,19.2791158360942,16.7185102449945,15.790233172504387,16.518821274153165,11.984062643332557
