,cluster 1 qvalues,cluster 10 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
PIP3 activates AKT signaling,2.0783053704558254,30.011227964725663,0.3017333658199789,2.276570346240713,1.7251751478963366,3.059662884095494,1.2679706000374507,0.4988056865335203,7.933324321851682,16.973548969969645,1.428080782351934
Activation of BH3-only proteins,2.073437990332479,85.83566090452327,0.5190566946462571,9.581150888638462,18.47167520859538,1.4652186373772722,7.070109457276017,1.1995047701379733,13.463349383099379,4.662648327140492,1.9682857974354995
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),2.072494489501081,1.5126343607955894,1.5503807954033308,0.823782432009707,3.777991517154401,1.663634013110349,0.7996027958814249,4.468663468287381,1.1293692994332287,14.71651546739076,0.7430888616597129
Interleukin-1 processing,2.0686135129012455,5.579353049632956,0.4856162018084846,2.4936917833775607,9.848074825528169,3.2351448091528394,2.391842877868278,2.5919975847656347,1.8171882401820632,4.474570025128954,4.126124611854037
MHC class II antigen presentation,2.0672796780209732,7.207681447872099,0.4211594438246017,1.4618633509013454,10.662650595995295,10.646125642867736,0.6461367599676494,3.117742655850616,3.156716972230086,21.021177180886298,0.8345373995929146
Prolactin receptor signaling,2.0661417774976814,80.73222763050164,3.2788879163812754,4.567623402395089,2.5621643726442622,12.455296257735013,2.9444899920617797,1.7884169946709347,15.000278024547864,15.776193341945307,1.3239924071409204
rRNA modification in the mitochondrion,2.0620721264948862,0.6461974263196215,0.8119658377462968,4.371337652796204,11.058981217324542,3.231503781606501,1.8184848798178175,1.116217012867698,4.130007656517617,10.628847319532431,5.22854619389838
Threonine catabolism,2.057616640803607,21.016437684689702,1.9729273766636628,1.3765737736597308,1.3326589349880367,0.3701562614964512,8.847811216915677,0.802703228624335,3.0866082762952285,1.1377704108954338,1.1348247238522036
Death Receptor Signalling,2.0502436944954967,17.574513869879084,1.0702360828746587,1.1171905902547752,1.3785801757366163,3.7764219001769055,1.1985871305581233,1.6777108577622457,0.5397583373457676,2.6129963453534857,0.37322856702129104
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),2.0460687563267816,1.4941258828117374,1.5309014900828004,0.7804213924453757,3.7268042247621365,1.6081295077281972,0.8201083680797701,4.491495858216627,1.1669673358257813,14.29939612874878,0.7794155195778909
Regulated Necrosis,2.0460687563267816,0.5361905836054424,1.0431155328193653,2.640978870225035,0.48998946429138374,0.802040256559309,0.33452854880366234,4.639326088087149,0.9016682171425059,1.0858417842240404,0.42844751301659345
RIPK1-mediated regulated necrosis,2.0460687563267816,0.5361905836054424,1.0431155328193653,2.640978870225035,0.48998946429138374,0.802040256559309,0.33452854880366234,4.639326088087149,0.9016682171425059,1.0858636623633733,0.42844751301659345
Activation of Matrix Metalloproteinases,2.0439650143832684,4.384102460940726,1.1404427662159629,5.968263502680836,4.690973406065912,5.8912193508765265,5.024407899126505,0.5400762693661335,1.7783406476590404,4.6761524946520545,2.7439242415647556
Defective GALNT12 causes colorectal cancer 1 (CRCS1),2.042542486036975,1.8530742190125495,1.5076127851052197,0.8752436026264314,4.1781183361416705,2.1039823788588006,0.7239510733339695,4.24199628878319,1.3764173060104912,15.824089595907394,0.8077141459068391
Receptor-type tyrosine-protein phosphatases,2.036849582378302,0.9139964027919701,0.338938848084977,0.8572301178442742,5.712785257748365,2.2136567771711877,4.4470811092551115,2.871883629073745,0.6664545141620153,0.5586546903593754,1.9205378747013169
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,2.0361086827763595,3.5067985180720176,0.39241635009456477,0.9981797014757011,0.7450298558568232,3.2224709116768757,0.3651595093727624,0.9168303058327442,0.4412983991089248,2.34255175433173,0.49209412898350513
TFAP2 (AP-2) family regulates transcription of cell cycle factors,2.025683651228213,12.17310153659055,0.6855751909953205,6.8646136217311255,20.717158106175738,8.973072888457605,13.175262754864729,0.8476394992532272,0.35966211591382147,38.02566486079671,2.2861715646874345
p75NTR recruits signalling complexes,2.0166380728779143,84.6698418755604,1.381994494047291,13.078793109353775,4.117619964950454,2.4287770308674284,4.982013850302156,1.2991391132858208,5.6677720358790245,21.914729944367057,3.900943052415178
Proton-coupled neutral amino acid transporters,2.0132377514262823,12.623003474486037,1.4406217904382062,1.523971600105236,0.6167057833304244,3.6530104697294288,3.6316861413299053,0.3362470968296545,4.902576704064074,11.20056865079978,0.3367647106170949
Trafficking of GluR2-containing AMPA receptors,2.0132377514262823,10.911575789552066,1.0546674897524815,0.5258799616142386,2.264815649187599,5.827333171408201,3.094115034225279,1.56519519089541,0.5763299402054974,8.790783536214546,2.502920892500163
PLC beta mediated events,2.0115386629878396,93.00412850094612,2.9164869010346335,4.749252737723626,5.60146300689512,25.211500062472588,13.141475677697146,1.8237357625593482,27.148272173245374,45.60952681108055,1.491394228968588
RUNX2 regulates genes involved in differentiation of myeloid cells,2.009455138903598,0.43198074298321437,1.284848703684632,4.5888451621628,1.9165180028720459,3.1034795728037134,2.615913850791294,1.3310512433006287,2.1067674667614487,0.604705324493649,5.060908314558529
PKA-mediated phosphorylation of CREB,2.0066380807001156,98.10501876225791,1.8223411322554766,7.8830342515906775,2.8750342247032994,18.984567409152852,9.937409707986218,1.1840963169443617,25.51997464671041,38.927841466384926,0.34410865057519435
MAP3K8 (TPL2)-dependent MAPK1/3 activation,2.0066380807001156,46.86349435142183,4.112462236834261,2.6837178491054905,1.0879268719117723,13.896338548501193,7.882791082933836,5.122450756489581,10.17048003852238,11.845017121133969,0.4083832464534188
Fructose catabolism,2.001324759097353,13.42536755945384,0.47668244066298243,2.2964191730701846,9.650528814959184,3.4263344778325115,0.7181769801293801,0.6157584814383759,11.090694788964596,15.384862985256856,3.5452991323874095
G-protein activation,2.001324759097353,2.0524286862171532,0.9137976875029588,12.809761423353144,14.16223466070854,3.4004314316803375,1.0344898369895241,4.750355487444597,1.3672297467287038,3.570118022313236,5.481680600748499
Regulation of cholesterol biosynthesis by SREBP (SREBF),2.000398932708836,0.866901790147748,0.40111704703724027,0.949627516786541,2.138454210625873,1.1328424106695678,0.3520333914039008,1.0625432146695022,2.2585880343089935,0.49891069939890914,0.7161810468585913
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,1.987397901170723,4.5190136492811686,0.42126616139524403,1.7108024366072472,0.6202087060992754,0.3823987818905279,5.66655345754933,0.3394247742911643,5.368152259457076,2.840082494989182,0.6137906365655968
CREB1 phosphorylation through the activation of Adenylate Cyclase,1.987241599216048,16.292132804654,0.812322217437659,1.874033533219666,1.9020345537129568,5.643616446313779,2.2269175204035223,1.8558457467247749,3.5340889298427154,1.944110237119672,1.8921336571318237
Antimicrobial peptides,1.9828781219602638,57.66858434563656,2.7675960649724867,4.935784597059322,1.8015895777490343,16.52196998560598,19.671743520851727,3.990976115002047,18.503690694735987,20.38327873546492,1.4352200557020869
Processing of Intronless Pre-mRNAs,1.977756567459058,51.086027284008665,0.8903068788447814,26.424475589025526,25.588174994353846,0.4557485948491311,5.605977887315127,0.4071594626315681,0.46714316922848825,4.0588351529454885,19.48411453089405
Signaling by ERBB4,1.9756928930346473,84.78391212605668,3.5748188883884957,1.7833355176218424,7.541866289131312,18.162463988882557,10.203574826830689,4.001658570895728,15.062865091547328,44.794638930753685,5.1066391911307525
Processing of Capped Intronless Pre-mRNA,1.9734397823307985,10.271540731020867,1.492500788466907,0.7398959388050567,0.7216799336256158,0.8662731401939682,0.3239629872072627,0.3587395033658701,4.3954122210745235,1.0298461955661347,2.301054231440966
Glyoxylate metabolism and glycine degradation,1.9713785646675934,9.273414684464244,0.3367113374595138,0.35211070574121145,5.250288769999316,5.759487865755032,1.989452362819691,0.533263483775582,0.48203192538031236,1.7293239730609375,1.1170389289754787
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,1.9674840047700486,33.27610773549144,1.6521736183705853,7.061932082460573,4.779348312012995,1.1097115500043493,0.5489884805280799,1.1379429409644826,2.2514689197826065,8.536848614017398,4.254168725566558
Nicotinamide salvaging,1.9674840047700486,10.192210689770702,1.4311719974158663,1.5218085200521567,12.417706507793051,9.665830367772404,4.682054082490373,1.830423382258594,6.679611067181217,15.626234580904947,11.45575990603879
Interleukin receptor SHC signaling,1.9674840047700486,23.6770710362687,0.96062273874746,0.4258480026947745,14.229191816536927,14.266646806509756,1.2025619951928272,5.122450756489581,4.56323419953405,38.05974777383171,0.492916566126219
Interleukin-18 signaling,1.961625711599487,15.669385383618222,0.9016948216147669,1.3383814542371875,13.474035952191217,12.64211624977147,1.654862131295778,5.91550703292821,2.6455043825284554,34.7456105078676,1.4270486069457344
FCERI mediated NF-kB activation,1.9578634631929153,29.2188129126948,0.7691028457217647,1.1614013502867486,3.4703546041906077,4.990269835500821,3.8652292784125692,1.4553283393003449,7.560851540836164,35.32862200113219,0.39967731314547333
MET activates RAS signaling,1.946532110449036,4.963356961048094,1.194607973868481,0.7192586695970039,1.8270168457427503,1.5848110448480197,0.43437980549416383,3.1264460987496965,1.9781330141794564,14.86337143357836,0.6743840252834765
Golgi Associated Vesicle Biogenesis,1.9433530578962988,0.7221871784512611,0.5882977867448456,2.0161275415289523,2.8444118214816014,0.5651076463541499,0.6714240854805273,0.8415135337545995,7.8875974637878405,4.172229078433468,2.5231597183177326
Serine biosynthesis,1.9377234324367063,101.58057084855533,1.9576668302015756,7.8766710209937605,0.7467093443336338,14.863992319554349,20.309480642730264,3.8638939562291754,21.39378365229878,31.447485358104128,0.7423247193248175
mRNA Splicing,1.9355299476543906,0.40103578010036395,0.5676315718469211,1.3645788518874,0.7779000888584038,0.9686474803737876,0.4294026208509518,0.9295809228830614,1.8943555130314202,1.0097558277189573,2.4295666568686425
activated TAK1 mediates p38 MAPK activation,1.9355299476543906,61.81062685623537,0.3180718588642205,12.017060058415666,3.2230606096150014,2.0040152621991623,1.0806448342538146,0.7738250911687626,4.52759122915402,16.395198641578904,4.783142542848515
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,1.9188597408793326,77.0021508405448,0.3729756553375989,27.36656605144634,1.446648210229617,4.8852735769575455,20.010075368777695,0.6086023426244636,11.604599048506147,34.336569830802055,1.9910787383564394
Hormone ligand-binding receptors,1.9188597408793326,5.3201221037621425,1.5290539332151503,1.1988591885239532,1.0679615375444653,2.1891585538050715,2.6038517797537266,2.276348997631728,0.35355077017479586,2.6747634391119313,0.8104164916201039
Carboxyterminal post-translational modifications of tubulin,1.9119585729103892,96.1779186019548,0.5882977867448456,15.63285196401495,0.3913492568004004,6.7984267453787,19.10646140519626,0.5745193228016728,22.801879287004887,50.18029423654514,1.0454211049812414
Glucocorticoid biosynthesis,1.910683513440325,55.38596624317546,0.9214563825805798,15.801446782740186,3.847789286347408,10.65474633231998,0.5835993996130507,0.8208449194055202,7.5676706619769165,31.842856528892035,0.9483301544590895
Mitochondrial iron-sulfur cluster biogenesis,1.9092216839141334,15.612879315559493,0.5186696247177863,3.348902195691698,1.7433250229432085,1.527728199764473,0.8283841426286461,2.0097120574147986,0.9350923806124699,0.3246041408911874,1.2330281513381194
Mitophagy,1.9090698624628248,35.09245696216286,1.4672924274746557,6.625911479846882,5.05089668670705,1.3246137675879652,0.5109717109922737,0.9023437197247641,1.8657782756976942,8.631913486017742,4.2340228455502755
ABC transporters in lipid homeostasis,1.8950997410688768,69.58034418090126,3.2455098908096516,9.189112031420374,3.073323317924162,25.211500062472588,23.13891909775831,3.5771162010506425,16.014321750341647,35.04174363469681,1.210838054282664
Utilization of Ketone Bodies,1.8843418593403685,0.8750662034590873,1.092459521324096,0.9000697418079104,7.766698150175137,4.975389996463106,0.502002549273309,0.3394247742911643,3.01989957417446,10.883738523973296,1.2852849059146112
RAB geranylgeranylation,1.884079428482902,82.71519114608127,2.617737534380096,0.8616337456114894,6.081770967736491,15.581120949563115,3.673949486392165,2.240000035296712,25.146935505312573,32.169122138987525,2.6442417540415217
Activation of the TFAP2 (AP-2) family of transcription factors,1.884079428482902,4.045587978206609,0.43453091459485826,4.7016496586811325,5.500460041632248,6.617448355981224,9.012384854155817,0.3061428571554571,7.161931136064456,17.90606462937926,0.5197853400801743
Interleukin-12 signaling,1.884079428482902,60.89716399769205,0.803286807464917,5.061973045853835,1.4582174592678239,10.738038572443223,5.4891511670920945,1.5178169734062485,7.617230667815634,48.96613898368667,0.3481776036150381
IRS-related events triggered by IGF1R,1.8839294064936638,12.27152128416921,0.31796239836872553,4.542276054250732,15.667116149754175,0.8310208775621003,11.246210885877503,0.33810355918137297,6.118623038007703,3.9835427865635626,6.385993076834963
Interaction With Cumulus Cells And The Zona Pellucida,1.8819225078902342,0.4807099896710535,1.374696953311856,0.8129997237341703,1.6993755065692517,10.424026821573658,13.86751073990128,1.0884321744714773,3.7947713700095735,4.364088462313233,0.5011443792607687
Protein methylation,1.8799518971633944,3.3712835793114,0.33493124834136145,1.406747788209734,2.690286752334582,2.12336138534521,0.311536732787429,1.3699107887738535,0.7692373233603625,0.33903740425345424,0.5459499560618801
PI3K/AKT Signaling in Cancer,1.8799518971633944,48.59941324123798,1.486477096294353,0.8640641435949972,12.896661630754174,20.522571087786353,6.978334710301079,4.131970353041178,16.87726689211929,46.440797112004056,1.498976860322411
IGF1R signaling cascade,1.8783179447081204,12.158674024458035,0.3180718588642205,4.537901623420234,15.835996871051139,0.830857278843424,11.356111598854266,0.35246811139024065,6.130908211176714,3.975028478340972,6.435068132991571
PTK6 Regulates Proteins Involved in RNA Processing,1.860416717455394,35.925062262171956,0.6524875525796519,4.755231918750844,5.344068735369524,0.8467800815100957,5.778761311495474,0.46778144519567055,7.793289458456091,7.0109288519050805,6.110775604809564
ROS and RNS production in phagocytes,1.8571343454384621,56.203364787669855,7.219606406750887,0.9098677522399259,1.2227433428735386,13.139387036956713,10.55127122218596,1.4924525781834463,24.59860560087601,11.196685367880288,2.438042706494843
Phase 3 - rapid repolarisation,1.8562492186956483,13.658660808159134,0.7554828040377831,1.874033533219666,1.473854378352879,0.6504500693165696,1.8372040860410195,0.37905230546359675,1.3723123223679927,8.309093439573239,1.0011809959526459
Cyclin D associated events in G1,1.8530068521728096,110.1187572172514,2.4443555311932577,29.12587620160175,1.4519255696531082,13.070723793650071,17.507006898492676,0.3550760692093692,16.287263177096516,44.51260252862931,5.607075709978073
G1 Phase,1.8530068521728096,110.1187572172514,2.4443555311932577,29.12587620160175,1.4519255696531082,13.070723793650071,17.507006898492676,0.3550760692093692,16.287263177096516,44.51260252862931,5.607075709978073
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,1.8497320159484498,11.639019214696258,0.33649674394421414,0.42997212611404806,16.476644295311207,14.270206271025446,1.3064638932936719,2.9000958644434736,4.821203758073167,27.999468228346213,2.2901660383265
RUNX1 regulates transcription of genes involved in WNT signaling,1.8427896036258942,39.31503638608643,1.8426888015845895,0.3123427546255162,19.11455297776385,21.715980802756263,14.164277986505047,1.8268519573364905,27.700903317234957,52.166097854932964,4.296440129955645
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,1.8424585518845145,13.174375688034589,0.7225947004134935,3.826256920211602,0.6403187049775058,9.39058386979906,2.714309421803068,1.7865376612962796,3.2143692233182257,14.463856460073462,1.5478023099221812
mRNA 3'-end processing,1.8380392069216478,0.8808358420384741,0.37937059573154347,1.0083541782968972,2.290014437535082,0.9146443384742244,0.7989197839269174,0.8721818957120375,3.149141859128934,1.0468912537647261,0.7898000044725781
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1.8380392069216478,0.9050292080316932,1.541241602801936,1.5185893515187934,1.5858217004139066,2.8668184060345907,1.1981656435359291,0.6896038759628255,1.193738918655645,3.6185812583733035,1.9666589738068128
Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling,1.8337733736563102,1.7915503878050214,1.2116173856485224,1.524822130923115,0.9848217566819056,4.022981898214066,9.20798087621946,1.219780601681292,0.9228023703938865,4.812412665851943,1.2027614497169474
MicroRNA (miRNA) biogenesis,1.8228513818414176,48.7213945014792,1.200439360137821,8.530591202901787,1.9290533084447277,2.9521317013338604,3.1814375295212103,0.9017461780786422,2.828143764188636,6.9126557916636235,3.1401784379111515
Effects of PIP2 hydrolysis,1.7999872956185035,37.082061280199746,0.42007293589663386,0.5506247348035789,6.942286493290696,0.8700008502538478,3.951127281136907,1.084328600215594,4.942197974706489,16.566627480954427,0.7081484435781451
Synthesis of PI,1.7891730209960424,24.65396597953872,0.602619435307012,0.8173668011489851,9.339243164047568,18.77078755528937,10.303834620028693,5.91550703292821,17.60766090398182,28.775779551870112,4.2340228455502755
ZBP1(DAI) mediated induction of type I IFNs,1.7877675922490075,23.123454847591532,0.4452884471968484,5.00653908420753,2.287160049852902,0.4170842034213624,1.2604993723521187,1.2872478377033245,3.1803431416088412,5.401985709382684,0.5692665541856647
Gastrin-CREB signalling pathway via PKC and MAPK,1.7872648980749195,77.10544168408042,2.0577066276954197,0.7282139950619897,9.964134123859921,9.96058916991518,1.5350644703678165,2.4438454144732837,21.195621663753652,26.471065259674152,4.399786006048576
Lysosomal oligosaccharide catabolism,1.785499396195165,19.98755853410835,0.3036205145475391,2.4380846327244385,9.42647747073001,7.561440721494262,0.4475123490866947,2.865789990764546,2.7239185486179602,0.34599310487175217,1.6134312830566189
Processing of SMDT1,1.7853573742146718,6.245288286791809,0.4616720745131862,0.7693084500219313,8.006944813198853,0.6289033978109929,9.770324318853879,0.40806430895867146,1.6058973199325886,1.6291332883136576,0.3677474394264846
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,1.7801704390246997,2.523775634548806,0.5514434965482834,3.4503194140668896,11.424955046515644,8.02968248815131,0.7127345566166003,1.076778882131608,2.289298903231477,14.59938206881285,5.307769089619128
Reactions specific to the complex N-glycan synthesis pathway,1.7796686234428272,57.96375360846638,1.5482395843625336,25.79375941586418,6.374480437308246,4.130523188525336,21.561596025448168,0.9167410681660012,4.912484479628844,11.956314236864854,6.628668210847832
Endogenous sterols,1.7777274094075615,65.20229428226958,1.1073580912456071,16.80008395969656,3.4048010968318767,11.471783826347039,1.2107989885264567,0.54784746395527,9.001940734949983,34.46604780180002,0.8077141459068391
Intraflagellar transport,1.7729505036849198,96.05227613398918,0.7921181128858418,11.210901418567003,2.917964582601309,16.639938483659737,13.972415134719553,0.8178489920514658,26.122545387205985,67.50694013965811,0.6091624178660929
Degradation of cysteine and homocysteine,1.7729505036849198,0.4494494682582722,0.33637814502879704,14.039053288728313,13.267208880030319,3.4598113719811576,11.563628696448411,0.8802673129414169,0.7483674481444982,4.26572888935368,5.46130107191472
Interaction between L1 and Ankyrins,1.768501822127209,23.885130992564942,0.3952225868717202,23.07798761415728,27.428948644595476,0.8990744476110234,15.730341928432356,0.3097563487200888,0.5983915094745451,0.5712678937795578,11.12324277376504
Class I peroxisomal membrane protein import,1.7429907811061713,20.656272768510096,2.4742802042392515,6.273024839528885,4.328822913898718,21.257805937121848,12.434903421622275,3.0868511271939467,1.7314782036306389,21.735004006721486,1.3068468195065126
Alanine metabolism,1.7355634457943296,44.75044322579115,1.7620900324015394,9.191960155591117,1.554472257448291,0.5329512742725572,0.3838297067503043,0.5082132679029887,2.0773464691924257,1.8884445843271813,4.46139954654951
Myogenesis,1.7345386288048252,11.171132544997093,0.44943569107346015,0.7621755945287233,1.9048433875473931,1.505328712327254,0.354315479586659,0.3875853799973109,3.1373571235392617,11.057210972133658,1.5022260484308019
Class C/3 (Metabotropic glutamate/pheromone receptors),1.7271315623288994,2.296636630606886,0.35454708373896443,2.100198994866319,2.41361369551739,0.5035950737838295,1.3997584776377008,0.5417847253366124,1.7878525050756364,6.936354385100752,0.6046163692926055
Glycogen storage disease type 0 (muscle GYS1),1.72137380605508,4.064295219589823,1.0860404428875599,2.0234265217090925,9.711041000249836,1.2900317292529437,2.1151863658386305,0.5319624804849872,2.657924907806655,4.763521147284715,2.14428368200842
Glycogen storage disease type XV (GYG1),1.72137380605508,4.064295219589823,1.0860404428875599,2.0234265217090925,9.711041000249836,1.2900317292529437,2.1151863658386305,0.5319624804849872,2.657924907806655,4.763521147284715,2.14428368200842
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1.7182341815344597,59.15810192423976,1.9958733765051004,1.4830342557957659,4.535295150828654,15.232220332217045,5.7568110892550415,5.643329497376469,12.277167442643606,29.179089755142176,1.3463999571337233
mRNA Splicing - Major Pathway,1.7136867988736657,0.33900197004236576,0.567277354256583,1.8020843103184554,0.9595212977483905,0.8011910238390042,0.4669720696663631,0.790609352074418,1.8680960031008407,1.034589491178026,3.015201971458135
Regulation of gene expression by Hypoxia-inducible Factor,1.7042193108209285,40.797959711038054,2.213637960518491,8.976732857987555,5.897298036371398,3.097776979231244,12.043409617730891,0.7802563700785218,6.100975104523586,11.889885152075143,1.512805113473397
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),1.7023688901409026,11.383085365373347,1.1413838453020562,10.368438387898687,2.0633908774310092,6.667605337202942,6.092036731008516,0.3314035949967322,1.452226893226982,7.577168761592194,1.172131550576861
L1CAM interactions,1.7023688901409026,41.36518324093515,1.8444544116098192,0.40026409169435306,9.008476468319412,7.605334740499921,1.697039517834643,0.35605369384943886,15.007497893935732,23.105348411198193,3.5603595700616775
Growth hormone receptor signaling,1.6976700435157084,76.45265898089798,2.0986320336144995,1.3263996902734345,5.856074723682625,16.535329570611868,7.455186517123888,3.756005065861142,18.159563724705983,50.92906494174339,0.3641424860089488
Trafficking of AMPA receptors,1.6772938635119248,7.915655673740157,0.8493222093937125,0.6346593093268684,3.8814271393031454,5.763975866598892,1.116099829538221,1.321594858136882,0.33353750780907276,8.042368507279546,2.020655998067769
"Glutamate binding, activation of AMPA receptors and synaptic plasticity",1.6772938635119248,7.9147420424396975,0.8493222093937125,0.6346593093268684,3.881389361127586,5.764185137068213,1.116099829538221,1.321594858136882,0.33353750780907276,8.042368507279546,2.020655998067769
TRAF6-mediated induction of TAK1 complex within TLR4 complex,1.6644631367554583,12.991790439676377,0.3239015485728622,0.44036207623366685,14.29737483058651,13.78414406004055,1.3428195464898973,3.023532377501548,5.201959027145889,26.711294840977956,2.2963289010334873
Gene expression (Transcription),1.663465482774988,7.227768314900272,0.38102296294062377,0.577401400431296,1.4300828391584917,0.7124630632677937,0.5234533919024358,0.4745011153452381,3.8154916307208278,6.422499010447285,1.337317596966437
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,1.654497555459698,24.83700671583104,1.0752813801396717,7.09451045762402,6.497716131535493,10.955043658208705,1.9757551772494397,0.5456692214934944,0.6687049704057721,10.523585091914676,0.5126924557585606
Defective Mismatch Repair Associated With MSH3,1.652120114631376,35.71588047635615,2.7907188961043032,3.832401395439405,0.38184380369597004,3.2707101328308124,1.2742069227157262,0.46134291354264806,2.936815071511284,14.395846916690015,0.33857411334220133
Synthesis of PS,1.6483627991615746,16.241774103612894,0.4835050814726926,31.03183901749071,1.1707843125457693,0.332618933083435,0.5716871870141257,3.200475670817705,3.2888465912059828,19.23084565234707,33.11141202224473
Regulation of TP53 Activity through Acetylation,1.6412074349106853,6.816267090950201,0.44794814055044,1.7708499373241398,3.201490088900256,0.3743527888349103,0.3512053938201511,0.7326091782601579,0.8693618809223443,2.6184935343466305,2.076570768098046
Loss of phosphorylation of MECP2 at T308,1.6412074349106853,19.345361825462913,1.9486983389864938,0.571758672538493,6.630108694130738,0.32869595169757776,0.44592631937456867,3.5812216877119143,1.0731505085795219,5.937544783550744,0.7190348693431444
HS-GAG biosynthesis,1.6402184956207404,37.16995271747404,1.4571135219888112,6.6093033598226585,0.8125903049472611,19.64875788194228,15.62100553073143,0.894544178050606,9.16125428491039,25.850029132767784,0.31420175884340334
MET activates STAT3,1.620008449757432,5.148130063510888,0.3036205145475391,0.6421406003332492,1.4871290294650497,2.301314952129085,3.959037302789635,0.44341322533798444,2.5925545812758717,19.09516198478869,1.7340917426769331
ERK/MAPK targets,1.6190281585370927,7.359053169164061,0.9885584287154682,0.674064337874109,7.712477718488084,2.9037729668907586,1.799926184127773,1.65180410057209,6.734765719363033,4.470985108855903,4.680355840658073
Rap1 signalling,1.616509812296132,0.880265233364756,1.35912199730832,2.3667949626951166,0.6675664725767865,4.549403031822002,2.0529837796483297,3.5643863275885908,0.7950516295925347,0.3470833692981907,0.8363866466240559
RNA Polymerase I Transcription Initiation,1.6125035725927144,16.430418747281273,1.2419132398063426,2.3664224435284886,10.486908319476095,0.41225487155213025,2.596896245976377,1.982012393278123,1.1426585785961667,2.759071867806165,2.899772523186024
TFAP2 (AP-2) family regulates transcription of other transcription factors,1.6125035725927144,3.3497736542241694,0.5397286953954056,2.3228610726866123,6.275283251313264,3.4385512766647723,2.3140477896205587,1.9733710947922571,3.485515155307724,3.112134905362249,1.2084946908632659
RNA Polymerase II Transcription,1.6114007032593662,5.192981698576683,0.3828238204011985,0.45842210371092745,1.8293559380518118,0.8521505711092168,0.6621330718585502,0.4334912546697087,3.785259415292826,6.25184742857411,1.5405137940662708
Transcription-Coupled Nucleotide Excision Repair (TC-NER),1.6114007032593662,9.710299099753277,1.4343093347629063,1.9475590430986112,3.023060886236159,0.7986654452067515,0.6214611794909876,1.6805004391766478,0.507157344638173,1.2490024601904082,0.9272468311027371
Retrograde transport at the Trans-Golgi-Network,1.6112826932651048,21.210450029771767,0.6923640295419983,1.6445543437914714,5.632709950473973,6.994963645217,0.6931063193700827,3.483570942075157,10.888115709153325,8.192653428308091,4.514376089451102
Signaling by moderate kinase activity BRAF mutants,1.6112826932651048,16.697883864649278,1.4116890848438024,0.5642560016338507,3.8861173688514,6.107622765946497,5.217636342411927,1.2975724009793088,12.272414116879922,10.992292879016924,1.7690106976500883
Signaling downstream of RAS mutants,1.6112826932651048,16.69709754440498,1.4116890848438024,0.5642560016338507,3.8861173688514,6.107622765946497,5.217636342411927,1.2975724009793088,12.272414116879922,10.992292879016924,1.7690106976500883
Signaling by RAS mutants,1.6112826932651048,16.69781933703964,1.4116890848438024,0.5642560016338507,3.8861173688514,6.107622765946497,5.217636342411927,1.2975724009793088,12.272414116879922,10.992292879016924,1.7690106976500883
Paradoxical activation of RAF signaling by kinase inactive BRAF,1.6112826932651048,16.69785180755899,1.4116890848438024,0.5642560016338507,3.8861173688514,6.107622765946497,5.217636342411927,1.2975724009793088,12.272414116879922,10.992292879016924,1.7690106976500883
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),1.603925800198446,5.394286796384607,0.5415676651470229,0.8304316645450409,5.035177447061501,9.043781928941275,1.7156770720818584,2.9088880869753035,1.5953597049394657,14.331834323520335,1.2441397120405906
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4),1.603925800198446,5.394286796384607,0.5415676651470229,0.8304316645450409,5.035177447061501,9.043781928941275,1.7156770720818584,2.9088880869753035,1.5953597049394657,14.331834323520335,1.2441397120405906
Acyl chain remodeling of DAG and TAG,1.603925800198446,1.5652023298804105,0.6351378442494904,1.836727388448287,5.29359551486372,0.6179186279363765,2.3714840403043094,0.9391435561314772,1.2833654673305586,2.0727742332683543,1.4330535717331407
Androgen biosynthesis,1.597009433602085,56.61745342947232,0.567277354256583,2.8233187655439616,1.76288727302691,6.517849973360353,13.89312283227191,6.80920748461258,12.40376463915909,4.711135029466991,2.6663161702612714
Transcriptional activation of mitochondrial biogenesis,1.5914632707241487,14.523958153218931,0.946533434765225,1.047414971031754,5.78997086123457,2.9767767457814047,0.6869443651653362,0.7656852562798383,2.8867887780899184,0.6278432041361246,0.330392000429337
